년월,HEAT_NO,LOT_NO,공정코드,구분,공장명,주조구분,재료코드,강종그룹,강종코드,투입중량,생산중량,사내강종명,사내강종명(제강),구)사내강종명,품목,형상,용도,표면,열처리,외경,폭,내경,수요가명,수주번호,수주행번,압연공정1,압연일자1,압연외경1,압연폭1,압연공정2,압연일자2,압연외경2,압연폭2,압연공정3,압연일자3,압연외경3,압연폭3,압연공정4,압연일자4,압연외경4,압연폭4,최종압연공정,최종압연일자,발행구분,CAST내 수,CAST내 순,STRAND_NO,STRAND_SEQ,주조완료일,주여구분,지시GR종류,생산GR종류,생산GR공정,제강검사완료일,작업일,강관소재여부,주설비구분
202306,S54432,B350617604,9Y01,압연,산세,T,7730,SSH,SSH034,"1,592","1,297",STS303FS8,STS303FS8,,W,WR,DM,PF,SL,23,23,0,(주)세아메탈,D2023060225,006,8100,2023-06-25,23,0,,,0,0,,,0,0,,,0,0,8100,2023-06-25,1,5,2,,,2023-05-25,1,D,D,8301,2023-05-26,2023-06-29,N,C
202306,S54435,B360014511,9Y01,압연,산세,T,7730,SSH,SSH034,"1,590","1,145",STS303FS8,STS303FS7,,W,WR,DM,PK,SL,20,20,0,주식회사 티플랙스,D2023060237,008,8100,2023-06-23,20,0,,,0,0,,,0,0,,,0,0,8100,2023-06-23,1,5,5,,,2023-05-25,1,A,A,8301,2023-05-26,2023-06-28,N,C
202306,S54435,B360014536,9Y01,압연,산세,T,7730,SSH,SSH034,"1,592","1,335",STS303FS8,STS303FS7,,W,WR,DM,PK,SL,21,21,0,주식회사 티플랙스,D2023060237,010,8100,2023-06-23,21,0,,,0,0,,,0,0,,,0,0,8100,2023-06-23,1,5,5,,,2023-05-25,1,A,A,8301,2023-05-26,2023-06-28,N,C
202306,S54432,B350617400,9Y01,압연,산세,T,7730,SSH,SSH034,"1,595","1,391",STS303FS8,STS303FS8,,W,WR,DM,PF,SL,21,21,0,(주)세아특수강,D2023060257,008,8100,2023-06-23,21,0,,,0,0,,,0,0,,,0,0,8100,2023-06-23,1,5,2,,,2023-05-25,1,D,D,8301,2023-05-26,2023-06-28,N,C
202306,S54432,B350617603,9Y01,압연,산세,T,7730,SSH,SSH034,"1,598","1,362",STS303FS8,STS303FS8,,W,WR,DM,PF,SL,23,23,0,(주)세아메탈,D2023060225,006,8100,2023-06-25,23,0,,,0,0,,,0,0,,,0,0,8100,2023-06-25,1,5,2,,,2023-05-25,1,D,D,8301,2023-05-26,2023-06-28,N,C
202306,S54432,B350617602,9Y01,압연,산세,T,7730,SSH,SSH034,"1,599","1,360",STS303FS8,STS303FS8,,W,WR,DM,PF,SL,23,23,0,(주)세아메탈,D2023060225,006,8100,2023-06-25,23,0,,,0,0,,,0,0,,,0,0,8100,2023-06-25,1,5,2,,,2023-05-25,1,D,D,8301,2023-05-26,2023-06-28,N,C
202306,S54432,B350617601,9Y01,압연,산세,T,7730,SSH,SSH034,"1,603","1,405",STS303FS8,STS303FS8,,W,WR,DM,PF,SL,23,23,0,(주)세아메탈,D2023060225,006,8100,2023-06-25,23,0,,,0,0,,,0,0,,,0,0,8100,2023-06-25,1,5,2,,,2023-05-25,1,D,D,8301,2023-05-26,2023-06-28,N,C
202402,S56525,B410562909,9Y01,압연,산세,T,7730,SSH,SSH034,"1,615","1,415",STS303FS8,STS303FS8,,W,WR,DM,PK,SL,10.5,10.5,0,(주)세아특수강,D2024020159,019,8100,2024-02-16,10.5,0,,,0,0,,,0,0,,,0,0,8100,2024-02-16,1,2,1,,,2024-01-31,1,A,A,8301,2024-02-01,2024-02-21,N,W
202402,S56525,B410562908,9Y01,압연,산세,T,7730,SSH,SSH034,"1,596","1,418",STS303FS8,STS303FS8,,W,WR,DM,PK,SL,10.5,10.5,0,(주)세아특수강,D2024020159,019,8100,2024-02-16,10.5,0,,,0,0,,,0,0,,,0,0,8100,2024-02-16,1,2,1,,,2024-01-31,1,A,A,8301,2024-02-01,2024-02-21,N,W
202402,S56525,B410562907,9Y01,압연,산세,T,7730,SSH,SSH034,"1,596","1,402",STS303FS8,STS303FS8,,W,WR,DM,PK,SL,10.5,10.5,0,(주)세아특수강,D2024020159,019,8100,2024-02-16,10.5,0,,,0,0,,,0,0,,,0,0,8100,2024-02-16,1,2,1,,,2024-01-31,1,A,A,8301,2024-02-01,2024-02-21,N,W
202402,S56525,B410562906,9Y01,압연,산세,T,7730,SSH,SSH034,"1,602","1,424",STS303FS8,STS303FS8,,W,WR,DM,PK,SL,10.5,10.5,0,(주)세아특수강,D2024020159,019,8100,2024-02-16,10.5,0,,,0,0,,,0,0,,,0,0,8100,2024-02-16,1,2,1,,,2024-01-31,1,A,A,8301,2024-02-01,2024-02-21,N,W
202402,S56525,B410562905,9Y01,압연,산세,T,7730,SSH,SSH034,"1,590","1,419",STS303FS8,STS303FS8,,W,WR,DM,PK,SL,10.5,10.5,0,(주)세아특수강,D2024020159,019,8100,2024-02-16,10.5,0,,,0,0,,,0,0,,,0,0,8100,2024-02-16,1,2,1,,,2024-01-31,1,A,A,8301,2024-02-01,2024-02-21,N,W
202402,S56525,B410562904,9Y01,압연,산세,T,7730,SSH,SSH034,"1,582","1,388",STS303FS8,STS303FS8,,W,WR,DM,PK,SL,10.5,10.5,0,(주)세아특수강,D2024020159,019,8100,2024-02-16,10.5,0,,,0,0,,,0,0,,,0,0,8100,2024-02-16,1,2,1,,,2024-01-31,1,A,A,8301,2024-02-01,2024-02-21,N,W
202402,S56525,B410563000,9Y01,압연,산세,T,7730,SSH,SSH034,"1,599","1,401",STS303FS8,STS303FS8,,W,WR,DM,PK,SL,10.5,10.5,0,(주)세아특수강,D2024020159,019,8100,2024-02-16,10.5,0,,,0,0,,,0,0,,,0,0,8100,2024-02-16,1,2,1,,,2024-01-31,1,A,A,8301,2024-02-01,2024-02-21,N,W
202402,S56525,B410563100,9Y01,압연,산세,T,7730,SSH,SSH034,"1,605","1,440",STS303FS8,STS303FS8,,W,WR,DM,PK,SL,10.5,10.5,0,(주)세아특수강,D2024020159,018,8100,2024-02-16,10.5,0,,,0,0,,,0,0,,,0,0,8100,2024-02-16,1,2,1,,,2024-01-31,1,A,A,8301,2024-02-01,2024-02-21,N,W
202402,S56525,B410563105,9Y01,압연,산세,T,7730,SSH,SSH034,"1,574","1,422",STS303FS8,STS303FS8,,W,WR,DM,PK,SL,10.5,10.5,0,(주)세아특수강,D2024020159,018,8100,2024-02-16,10.5,0,,,0,0,,,0,0,,,0,0,8100,2024-02-16,1,2,1,,,2024-01-31,1,A,A,8301,2024-02-01,2024-02-21,N,W
202402,S56525,B410563104,9Y01,압연,산세,T,7730,SSH,SSH034,"1,614","1,431",STS303FS8,STS303FS8,,W,WR,DM,PK,SL,10.5,10.5,0,(주)세아특수강,D2024020159,018,8100,2024-02-16,10.5,0,,,0,0,,,0,0,,,0,0,8100,2024-02-16,1,2,1,,,2024-01-31,1,A,A,8301,2024-02-01,2024-02-21,N,W
202402,S56525,B410563103,9Y01,압연,산세,T,7730,SSH,SSH034,"1,608","1,437",STS303FS8,STS303FS8,,W,WR,DM,PK,SL,10.5,10.5,0,(주)세아특수강,D2024020159,018,8100,2024-02-16,10.5,0,,,0,0,,,0,0,,,0,0,8100,2024-02-16,1,2,1,,,2024-01-31,1,A,A,8301,2024-02-01,2024-02-21,N,W
202402,S56525,B410563102,9Y01,압연,산세,T,7730,SSH,SSH034,"1,600","1,436",STS303FS8,STS303FS8,,W,WR,DM,PK,SL,10.5,10.5,0,(주)세아특수강,D2024020159,018,8100,2024-02-16,10.5,0,,,0,0,,,0,0,,,0,0,8100,2024-02-16,1,2,1,,,2024-01-31,1,A,A,8301,2024-02-01,2024-02-21,N,W
202402,S56525,B410563101,9Y01,압연,산세,T,7730,SSH,SSH034,"1,593","1,386",STS303FS8,STS303FS8,,W,WR,DM,PK,SL,10.5,10.5,0,(주)세아특수강,D2024020159,018,8100,2024-02-16,10.5,0,,,0,0,,,0,0,,,0,0,8100,2024-02-16,1,2,1,,,2024-01-31,1,A,A,8301,2024-02-01,2024-02-21,N,W
202310,S55301,B380505100,9Y01,압연,산세,T,7730,SSH,SSH034,"1,599","1,304",STS303FS8,STS303FS8,,W,WR,DM,PK,SL,27,27,0,주식회사 티플랙스,D2023090032,009,8100,2023-10-30,27,0,,,0,0,,,0,0,,,0,0,8100,2023-10-30,1,4,4,,,2023-08-27,1,A,A,8301,2023-08-28,2023-11-01,N,C
202310,S55301,B380505300,9Y01,압연,산세,T,7730,SSH,SSH034,"1,599","1,312",STS303FS8,STS303FS8,,W,WR,DM,PK,SL,27,27,0,주식회사 티플랙스,D2023090329,028,8100,2023-10-30,27,0,,,0,0,,,0,0,,,0,0,8100,2023-10-30,1,4,4,,,2023-08-27,1,A,A,8301,2023-08-28,2023-11-01,N,C
202310,S55298,B380530000,9Y01,압연,산세,T,7730,SSH,SSH034,"1,599","1,358",STS303FS8,STS303FS8,,W,WR,DM,PF,SL,28,28,0,(주)세아메탈,D2023100049,003,8100,2023-10-30,28,0,,,0,0,,,0,0,,,0,0,8100,2023-10-30,1,4,1,,,2023-08-26,1,A,A,8301,2023-08-28,2023-11-01,N,C
202310,S55298,B380530100,9Y01,압연,산세,T,7730,SSH,SSH034,"1,599","1,394",STS303FS8,STS303FS8,,W,WR,DM,PK,SL,29,29,0,동일제강(주),D2023100108,014,8100,2023-10-30,29,0,,,0,0,,,0,0,,,0,0,8100,2023-10-30,1,4,1,,,2023-08-26,1,A,A,8301,2023-08-28,2023-11-01,N,C
202310,S55298,B380530200,9Y01,압연,산세,T,7730,SSH,SSH034,"1,594","1,440",STS303FS8,STS303FS8,,W,WR,DM,PF,SL,30,30,0,(주)세아메탈,D2023100049,004,8100,2023-10-31,30,0,,,0,0,,,0,0,,,0,0,8100,2023-10-31,1,4,1,,,2023-08-26,1,A,A,8301,2023-08-28,2023-11-01,N,C
202310,S55298,B380530201,9Y01,압연,산세,T,7730,SSH,SSH034,"1,604","1,353",STS303FS8,STS303FS8,,W,WR,DM,PF,SL,30,30,0,(주)세아메탈,D2023100049,004,8100,2023-10-31,30,0,,,0,0,,,0,0,,,0,0,8100,2023-10-31,1,4,1,,,2023-08-26,1,A,A,8301,2023-08-28,2023-11-01,N,C
202306,S54435,B360014539,9Y01,압연,산세,T,7730,SSH,SSH034,"1,617","1,276",STS303FS8,STS303FS7,,W,WR,DM,PK,SL,26,26,0,주식회사 티플랙스,D2023060237,011,8100,2023-06-25,26,0,,,0,0,,,0,0,,,0,0,8100,2023-06-25,1,5,5,,,2023-05-25,1,A,A,8301,2023-05-26,2023-06-28,N,C
202306,S54432,B350628405,9Y01,압연,산세,T,7730,SSH,SSH034,"1,634","1,291",STS303FS8,STS303FS8,,W,WR,DM,PF,SL,26,26,0,(주)세아메탈,D2023060225,008,8100,2023-06-25,26,0,,,0,0,,,0,0,,,0,0,8100,2023-06-25,1,5,2,,,2023-05-25,1,D,D,8301,2023-05-26,2023-06-28,N,C
202306,S54432,B350628404,9Y01,압연,산세,T,7730,SSH,SSH034,"1,625","1,300",STS303FS8,STS303FS8,,W,WR,DM,PF,SL,26,26,0,(주)세아메탈,D2023060225,008,8100,2023-06-25,26,0,,,0,0,,,0,0,,,0,0,8100,2023-06-25,1,5,2,,,2023-05-25,1,D,D,8301,2023-05-26,2023-06-28,N,C
202305,S54144,B340595500,9W91,압연,산세,T,7730,SSH,SSH034,"1,599",0,STS303FS8,STS303FS8,,W,WR,DM,PK,SL,30,30,0,주식회사 티플랙스,D2023050184,005,8100,2023-05-28,30,0,,,0,0,,,0,0,,,0,0,8100,2023-05-28,1,2,1,,,2023-04-28,1,A,A,8301,2023-04-28,2023-06-28,N,C
202306,S54432,B350628700,9Y01,압연,산세,T,7730,SSH,SSH034,"1,599","1,313",STS303FS8,STS303FS8,,W,WR,DM,PK,SL,30,30,0,주식회사 티플랙스,D2023050184,005,8100,2023-06-27,30,0,,,0,0,,,0,0,,,0,0,8100,2023-06-27,1,5,2,,,2023-05-25,1,D,D,8301,2023-05-26,2023-06-28,N,C
202308,S54431,B350714603,9Y01,압연,산세,T,7730,SSH,SSH034,"1,600","1,344",STS303FS8,STS303FS8,,W,WR,DM,PK,SL,5.5,5.5,0,은성선재(주),D2023110105,006,8100,2023-08-12,5.5,0,,,0,0,,,0,0,,,0,0,8100,2023-08-12,1,5,1,,,2023-05-25,1,A,A,8301,2023-05-26,2023-11-01,N,W
202306,S54432,B350628403,9Y01,압연,산세,T,7730,SSH,SSH034,"1,551","1,218",STS303FS8,STS303FS8,,W,WR,DM,PF,SL,26,26,0,(주)세아메탈,D2023060225,008,8100,2023-06-25,26,0,,,0,0,,,0,0,,,0,0,8100,2023-06-25,1,5,2,,,2023-05-25,1,D,D,8301,2023-05-26,2023-06-29,N,C
202306,S54432,B350628500,9Y01,압연,산세,T,7730,SSH,SSH034,"1,599","1,374",STS303FS8,STS303FS8,,W,WR,DM,PF,SL,27,27,0,(주)세아메탈,D2023060220,013,8100,2023-06-26,27,0,,,0,0,,,0,0,,,0,0,8100,2023-06-26,1,5,2,,,2023-05-25,1,D,D,8301,2023-05-26,2023-06-29,N,C
202402,S55761,B3A0473300,9Y01,압연,산세,T,7600,SSH,SSH034,"1,314","1,075",STS303FS8,STS303FS7,,W,WR,DM,PK,SL,11,11,0,주식회사 티플랙스,D2024020163,002,8100,2024-02-17,11,0,,,0,0,,,0,0,,,0,0,8100,2024-02-17,1,3,3,,,2023-10-27,1,A,A,8301,2023-10-28,2024-02-21,N,W
202402,S56525,B410563200,9Y01,압연,산세,T,7730,SSH,SSH034,"1,599","1,402",STS303FS8,STS303FS8,,W,WR,DM,PK,SL,11,11,0,(주)세아특수강,D2024020159,020,8100,2024-02-17,11,0,,,0,0,,,0,0,,,0,0,8100,2024-02-17,1,2,1,,,2024-01-31,1,A,A,8301,2024-02-01,2024-02-21,N,W
202402,S56525,B410563300,9Y01,압연,산세,T,7730,SSH,SSH034,"1,599","1,381",STS303FS8,STS303FS8,,W,WR,DM,PK,SL,11,11,0,만호제강(주)창원공장,D2024020443,005,8100,2024-02-17,11,0,,,0,0,,,0,0,,,0,0,8100,2024-02-17,1,2,1,,,2024-01-31,1,A,A,8301,2024-02-01,2024-02-21,N,W
202402,S55299,B380570805,9Y01,압연,산세,T,7730,SSH,SSH034,"1,594","1,255",STS303FS8,STS303FS8,,W,WR,DM,PK,SL,11.5,11.5,0,(주)세아특수강,D2024010106,037,8100,2024-02-18,11.5,0,,,0,0,,,0,0,,,0,0,8100,2024-02-18,1,4,2,,,2023-08-26,1,A,A,8301,2023-08-28,2024-02-21,N,W
202402,S55299,B380570804,9Y01,압연,산세,T,7730,SSH,SSH034,"1,578","1,281",STS303FS8,STS303FS8,,W,WR,DM,PK,SL,11.5,11.5,0,(주)세아특수강,D2024010106,037,8100,2024-02-18,11.5,0,,,0,0,,,0,0,,,0,0,8100,2024-02-18,1,4,2,,,2023-08-26,1,A,A,8301,2023-08-28,2024-02-21,N,W
202402,S56525,B410563501,9Y01,압연,산세,T,7730,SSH,SSH034,"1,595","1,409",STS303FS8,STS303FS8,,W,WR,DM,PK,SL,11.5,11.5,0,(주)세아특수강,D2024010106,037,8100,2024-02-18,11.5,0,,,0,0,,,0,0,,,0,0,8100,2024-02-18,1,2,1,,,2024-01-31,1,A,A,8301,2024-02-01,2024-02-21,N,W
202402,S55299,B380570801,9Y01,압연,산세,T,7730,SSH,SSH034,"1,613","1,302",STS303FS8,STS303FS8,,W,WR,DM,PK,SL,11.5,11.5,0,(주)세아특수강,D2024010106,037,8100,2024-02-18,11.5,0,,,0,0,,,0,0,,,0,0,8100,2024-02-18,1,4,2,,,2023-08-26,1,A,A,8301,2023-08-28,2024-02-21,N,W
202402,S56525,B410563600,9Y01,압연,산세,T,7730,SSH,SSH034,"3,109","1,410",STS303FS8,STS303FS8,,W,WR,DM,PK,SL,11.5,11.5,0,(주)세아특수강,D2024020159,021,8100,2024-02-18,11.5,0,,,0,0,,,0,0,,,0,0,8100,2024-02-18,1,2,1,,,2024-01-31,1,A,A,8301,2024-02-01,2024-02-21,N,W
202402,S56525,B410563602,9Y01,압연,산세,T,7730,SSH,SSH034,"1,688","1,396",STS303FS8,STS303FS8,,W,WR,DM,PK,SL,11.5,11.5,0,(주)세아특수강,D2024020159,021,8100,2024-02-18,11.5,0,,,0,0,,,0,0,,,0,0,8100,2024-02-18,1,2,1,,,2024-01-31,1,A,A,8301,2024-02-01,2024-02-21,N,W
202402,S56525,B410563500,9Y01,압연,산세,T,7730,SSH,SSH034,"1,603","1,348",STS303FS8,STS303FS8,,W,WR,DM,PK,SL,11.5,11.5,0,(주)세아특수강,D2024010106,037,8100,2024-02-18,11.5,0,,,0,0,,,0,0,,,0,0,8100,2024-02-18,1,2,1,,,2024-01-31,1,A,A,8301,2024-02-01,2024-02-21,N,W
202402,S55299,B380570809,9Y01,압연,산세,T,7730,SSH,SSH034,"1,601","1,292",STS303FS8,STS303FS8,,W,WR,DM,PK,SL,11.5,11.5,0,(주)세아특수강,D2024010106,037,8100,2024-02-18,11.5,0,,,0,0,,,0,0,,,0,0,8100,2024-02-18,1,4,2,,,2023-08-26,1,A,A,8301,2023-08-28,2024-02-21,N,W
202306,S54433,B350573400,9Y01,압연,산세,T,7730,SSH,SSH034,"1,599","1,374",STS303FS8,STS303FS8,,W,WR,DM,PK,SL,10,10,0,(주)세아메탈,D2023060122,034,8100,2023-06-15,10,0,,,0,0,,,0,0,,,0,0,8100,2023-06-15,1,5,3,,,2023-05-25,1,A,A,8301,2023-05-26,2023-06-30,N,W
202306,S54433,B350593000,9Y01,압연,산세,T,7730,SSH,SSH034,"1,592","1,372",STS303FS8,STS303FS8,,W,WR,DM,PF,SL,15,15,0,(주)세아특수강,D2023050211,022,8100,2023-06-20,15,0,,,0,0,,,0,0,,,0,0,8100,2023-06-20,1,5,3,,,2023-05-25,1,D,D,8301,2023-05-26,2023-06-30,N,C
202306,S54432,B350629000,9Y01,압연,산세,T,7730,SSH,SSH034,"1,599","1,349",STS303FS8,STS303FS8,,W,WR,DM,PF,SL,31,31,0,(주)세아메탈,D2023060220,016,8100,2023-06-27,31,0,,,0,0,,,0,0,,,0,0,8100,2023-06-27,1,5,2,,,2023-05-25,1,D,D,8301,2023-05-26,2023-06-30,N,C
202306,S54432,B350629100,9Y01,압연,산세,T,7730,SSH,SSH034,"1,599","1,317",STS303FS8,STS303FS8,,W,WR,DM,PK,SL,32,32,0,만호제강(주)창원공장,D2023060206,003,8100,2023-06-29,32,0,,,0,0,,,0,0,,,0,0,8100,2023-06-29,1,5,2,,,2023-05-25,1,D,D,8301,2023-05-26,2023-06-30,N,C
202306,S54432,B350629400,9Y01,압연,산세,T,7730,SSH,SSH034,"1,599","1,410",STS303FS8,STS303FS8,,W,WR,DM,PF,SL,33,33,0,(주)세아특수강,D2023060249,017,8100,2023-06-29,33,0,,,0,0,,,0,0,,,0,0,8100,2023-06-29,1,5,2,,,2023-05-25,1,D,D,8301,2023-05-26,2023-06-30,N,C
202306,S54435,B360014531,9Y01,압연,산세,T,7730,SSH,SSH034,"1,596","1,216",STS303FS8,STS303FS7,,W,WR,DM,PK,SL,33,33,0,주식회사 티플랙스,D2023060237,014,8100,2023-06-29,33,0,,,0,0,,,0,0,,,0,0,8100,2023-06-29,1,5,5,,,2023-05-25,1,A,A,8301,2023-05-26,2023-06-30,N,C
202306,S54435,B360014542,9Y01,압연,산세,T,7730,SSH,SSH034,"1,602","1,250",STS303FS8,STS303FS7,,W,WR,DM,PK,SL,33,33,0,주식회사 티플랙스,D2023060237,014,8100,2023-06-29,33,0,,,0,0,,,0,0,,,0,0,8100,2023-06-29,1,5,5,,,2023-05-25,1,A,A,8301,2023-05-26,2023-06-30,N,C
202306,S54432,B350629301,9Y01,압연,산세,T,7730,SSH,SSH034,"1,590","1,317",STS303FS8,STS303FS8,,W,WR,DM,PF,SL,33,33,0,(주)세아메탈,D2023060220,017,8100,2023-06-29,33,0,,,0,0,,,0,0,,,0,0,8100,2023-06-29,1,5,2,,,2023-05-25,1,D,D,8301,2023-05-26,2023-06-30,N,C
202306,S54432,B350629300,9Y01,압연,산세,T,7730,SSH,SSH034,"1,608","1,326",STS303FS8,STS303FS8,,W,WR,DM,PF,SL,33,33,0,(주)세아메탈,D2023060220,017,8100,2023-06-29,33,0,,,0,0,,,0,0,,,0,0,8100,2023-06-29,1,5,2,,,2023-05-25,1,D,D,8301,2023-05-26,2023-06-30,N,C
202306,S54432,B350629200,9Y01,압연,산세,T,7730,SSH,SSH034,"1,593","1,264",STS303FS8,STS303FS8,,W,WR,DM,PF,SL,33,33,0,(주)세아메탈,D2023050321,032,8100,2023-06-29,33,0,,,0,0,,,0,0,,,0,0,8100,2023-06-29,1,5,2,,,2023-05-25,1,D,D,8301,2023-05-26,2023-06-30,N,C
202306,S54435,B360014532,9Y01,압연,산세,T,7730,SSH,SSH034,"1,599","1,241",STS303FS8,STS303FS7,,W,WR,DM,PK,SL,34,34,0,주식회사 티플랙스,D2023060237,015,8100,2023-06-29,34,0,,,0,0,,,0,0,,,0,0,8100,2023-06-29,1,5,5,,,2023-05-25,1,A,A,8301,2023-05-26,2023-06-30,N,C
202306,S54433,B350573300,9Y01,압연,산세,T,7730,SSH,SSH034,"1,599","1,397",STS303FS8,STS303FS8,,W,WR,DM,PK,SL,11,11,0,만호제강(주)창원공장,D2023060206,002,8100,2023-06-15,11,0,,,0,0,,,0,0,,,0,0,8100,2023-06-15,1,5,3,,,2023-05-25,1,A,A,8301,2023-05-26,2023-06-29,N,W
202305,S53404,B320692502,9Y01,압연,산세,T,7730,SSH,SSH034,"1,614","1,435",STS303FS8,STS303FS8,,W,WR,DM,PK,SL,5.5,5.5,0,(주)세아메탈,D2023050152,027,8100,2023-05-08,5.5,0,,,0,0,,,0,0,,,0,0,8100,2023-05-08,1,4,1,,,2023-02-27,1,A,A,8301,2023-03-01,2023-05-16,N,W
202305,S53404,B320692400,9Y01,압연,산세,T,7730,SSH,SSH034,"1,590","1,424",STS303FS8,STS303FS8,,W,WR,DM,PK,SL,5.5,5.5,0,만호제강(주)창원공장,D2023050195,009,8100,2023-05-08,5.5,0,,,0,0,,,0,0,,,0,0,8100,2023-05-08,1,4,1,,,2023-02-27,1,A,A,8301,2023-03-01,2023-05-16,N,W
202305,S53404,B320692403,9Y01,압연,산세,T,7730,SSH,SSH034,"1,581","1,407",STS303FS8,STS303FS8,,W,WR,DM,PK,SL,5.5,5.5,0,만호제강(주)창원공장,D2023050195,009,8100,2023-05-08,5.5,0,,,0,0,,,0,0,,,0,0,8100,2023-05-08,1,4,1,,,2023-02-27,1,A,A,8301,2023-03-01,2023-05-16,N,W
202305,S53404,B320692402,9Y01,압연,산세,T,7730,SSH,SSH034,"1,584","1,407",STS303FS8,STS303FS8,,W,WR,DM,PK,SL,5.5,5.5,0,만호제강(주)창원공장,D2023050195,009,8100,2023-05-08,5.5,0,,,0,0,,,0,0,,,0,0,8100,2023-05-08,1,4,1,,,2023-02-27,1,A,A,8301,2023-03-01,2023-05-16,N,W
202305,S53404,B320695401,9Y01,압연,산세,T,7730,SSH,SSH034,"2,392","1,424",STS303FS8,STS303FS8,,W,WR,DM,PK,SL,6,6,0,(주)세아메탈,D2023050152,028,8100,2023-05-11,6,0,,,0,0,,,0,0,,,0,0,8100,2023-05-11,1,4,1,,,2023-02-27,1,A,A,8301,2023-03-01,2023-05-16,N,W
202305,S53404,B320695400,9Y01,압연,산세,T,7730,SSH,SSH034,"2,405","1,418",STS303FS8,STS303FS8,,W,WR,DM,PK,SL,6,6,0,(주)세아메탈,D2023050152,028,8100,2023-05-11,6,0,,,0,0,,,0,0,,,0,0,8100,2023-05-11,1,4,1,,,2023-02-27,1,A,A,8301,2023-03-01,2023-05-16,N,W
202305,S54145,B340573900,9Y01,압연,산세,T,7730,SSH,SSH034,"4,794","1,401",STS303FS8,STS303FS8,,W,WR,DM,PK,SL,6,6,0,(주)세아메탈,D2023050152,028,8100,2023-05-11,6,0,,,0,0,,,0,0,,,0,0,8100,2023-05-11,1,2,2,,,2023-04-28,1,A,A,8301,2023-04-28,2023-05-16,N,W
202305,S54145,B340573905,9Y01,압연,산세,T,7730,SSH,SSH034,"2,012","1,420",STS303FS8,STS303FS8,,W,WR,DM,PK,SL,6,6,0,(주)세아메탈,D2023050152,028,8100,2023-05-11,6,0,,,0,0,,,0,0,,,0,0,8100,2023-05-11,1,2,2,,,2023-04-28,1,A,A,8301,2023-04-28,2023-05-16,N,W
202305,S54145,B340573904,9Y01,압연,산세,T,7730,SSH,SSH034,"1,996","1,395",STS303FS8,STS303FS8,,W,WR,DM,PK,SL,6,6,0,(주)세아메탈,D2023050152,028,8100,2023-05-11,6,0,,,0,0,,,0,0,,,0,0,8100,2023-05-11,1,2,2,,,2023-04-28,1,A,A,8301,2023-04-28,2023-05-16,N,W
202305,S54145,B340573903,9Y01,압연,산세,T,7730,SSH,SSH034,"1,983","1,386",STS303FS8,STS303FS8,,W,WR,DM,PK,SL,6,6,0,(주)세아메탈,D2023050152,028,8100,2023-05-11,6,0,,,0,0,,,0,0,,,0,0,8100,2023-05-11,1,2,2,,,2023-04-28,1,A,A,8301,2023-04-28,2023-05-16,N,W
202305,S54145,B340574100,9Y01,압연,산세,T,7730,SSH,SSH034,"1,592","1,396",STS303FS8,STS303FS8,,W,WR,DM,PK,SL,6,6,0,(주)세아메탈,D2023050321,016,8100,2023-05-11,6,0,,,0,0,,,0,0,,,0,0,8100,2023-05-11,1,2,2,,,2023-04-28,1,A,A,8301,2023-04-28,2023-05-16,N,W
202305,S54145,B340574106,9Y01,압연,산세,T,7730,SSH,SSH034,"1,605","1,395",STS303FS8,STS303FS8,,W,WR,DM,PK,SL,6,6,0,(주)세아메탈,D2023050321,016,8100,2023-05-11,6,0,,,0,0,,,0,0,,,0,0,8100,2023-05-11,1,2,2,,,2023-04-28,1,A,A,8301,2023-04-28,2023-05-16,N,W
202305,S54145,B340574105,9Y01,압연,산세,T,7730,SSH,SSH034,"1,576","1,392",STS303FS8,STS303FS8,,W,WR,DM,PK,SL,6,6,0,(주)세아메탈,D2023050321,016,8100,2023-05-11,6,0,,,0,0,,,0,0,,,0,0,8100,2023-05-11,1,2,2,,,2023-04-28,1,A,A,8301,2023-04-28,2023-05-16,N,W
202305,S54145,B340574102,9Y01,압연,산세,T,7730,SSH,SSH034,"1,596","1,393",STS303FS8,STS303FS8,,W,WR,DM,PK,SL,6,6,0,(주)세아메탈,D2023050321,016,8100,2023-05-11,6,0,,,0,0,,,0,0,,,0,0,8100,2023-05-11,1,2,2,,,2023-04-28,1,A,A,8301,2023-04-28,2023-05-16,N,W
202305,S54144,B340576004,9Y01,압연,산세,T,7730,SSH,SSH034,"1,603","1,437",STS303FS8,STS303FS8,,W,WR,DM,PK,SL,8.5,8.5,0,(주)세아메탈,D2023050152,031,8100,2023-05-14,8.5,0,,,0,0,,,0,0,,,0,0,8100,2023-05-14,1,2,1,,,2023-04-28,1,A,A,8301,2023-04-28,2023-05-16,N,W
202305,S54144,B340576003,9Y01,압연,산세,T,7730,SSH,SSH034,"1,594","1,429",STS303FS8,STS303FS8,,W,WR,DM,PK,SL,8.5,8.5,0,(주)세아메탈,D2023050152,031,8100,2023-05-14,8.5,0,,,0,0,,,0,0,,,0,0,8100,2023-05-14,1,2,1,,,2023-04-28,1,A,A,8301,2023-04-28,2023-05-16,N,W
