년월일,업무구분,공장구분,HEAT_NO,LOT_NO,PON,공정순위,주조구분,강종그룹,강종코드,사내강종명,구)사내강종명,강종,품목,형상,용도,표면,열처리,폭,외경,내경,수요가,수요가명,수주번호,수주행번,생산의뢰번호,사내강종명(제강),주설비구분,재료코드,강관소재여부,발생일자,발생구분,발생공정,발생공정명,발생수량,발생중량,원인공정,원인공정명,이상구분,이상코드,이상코드명,이상분류,이상구분,상태코드,조치코드,조치코드명,조치일자,원인공정_작업조,출탕완료일시,주조완료일시,검사완료일시,초말구분,CAST내_수,CAST내_순,STRAND_NO,STRAND_SEQ,지시GR_종류,생산GR_종류,생산GR공정,GR_일자,압연공정1,압연일자1,압연외경1,압연폭1,압연공정2,압연일자2,압연외경2,압연폭2,압연공정3,압연일자3,압연외경3,압연폭3,압연공정4,압연일자4,압연외경4,압연폭4,최종압연공정,최종압연일자,제품압연작업조,생성일시,HCR,투입중량
2023-11-08,2,9,S55791,B3A0400903,D23WBW0146,60,T,SSB,SSB036,STS304H1S5,S304H1,PSS304H2P,W,WR,DQ,PK,SL,5.5,5.5,,S1191,"KOS WIRE CO.,LTD(POHANG)",D2023110189,003,D23W11W1173,STS304H1S5,W,7730,N,2023-11-08,3,9W91,산세,1,"1,480",2Z00,2제강,2,S41,줄파임,제품불량,표면,4,JR,폐기,2023-11-08,,2023-10-29,2023-10-29,2023-10-30,F,\2,\1,\2,\1,D,D,8301,2023-11-03,8100,2023-11-04,5.5,0,,,0,0,,,0,0,,,0,0,8100,2023-11-04,A,2023-12-04,,
2023-11-08,2,9,S54809,B360585400,D23W8W1379,154,T,SSG,SSG011,STS303CS9,S303C,SUS303C,W,WR,DM,PK,SL,23,23,,20229,"DONG IL STEEL CO.,LTD.",D2023080072,002,D23W08W0256,STS303CS9,C,7730,N,2023-11-08,3,9W91,산세,1,"1,342",8100,소형압연,2,D12,진원도(편경차)불량,제품불량,치수,4,JR,폐기,2023-11-08,A,2023-06-30,2023-06-30,2023-07-01,,\1,\1,\6,\5,A,A,8301,2023-09-19,8100,2023-09-23,23,0,,,0,0,,,0,0,,,0,0,8100,2023-09-23,A,2023-12-04,,
2023-11-08,2,9,N30243,B380020803,D23W5W1720,136,B,SML,SML028,STS430LNBS1,S430LNB,430LNB,W,WR,DM,PK,,13,13,,S1095,"KOWEL CO., LTD",D2023050142,005,D23W05W1451,STS430LNBS1,W,P230,N,2023-11-03,3,9W91,산세,1,239,W000,대형생산실공통,2,L81,주문단중미달(선재),제품불량,기타,4,JR,폐기,2023-11-08,,2023-08-07,2023-08-07,2023-08-07,,\1,\1,,,A,A,8301,2023-08-18,S105,2023-08-07,260,380,7105,2023-08-08,170,170,8100,2023-08-21,13,0,,,0,0,8100,2023-08-21,D,2023-12-04,,
2023-11-09,2,9,S55549,B390540704,D23WBW0063,62,T,SFA,SFA010,STS204CUS2,S204CU,PSS204CU,W,WR,DZ,PK,SL,5.5,5.5,,S0393,"HAN KUK STEEL WIRE CO., LTD.",D2023110103,005,D23W11W0258,STS204CUS2,W,7730,N,2023-11-09,3,9W91,산세,1,734,2T00,2제강,2,S22,터짐,제품불량,표면,4,JR,폐기,2023-11-09,,2023-09-20,2023-09-20,2023-09-20,,\2,\2,\3,\11,,,,,8100,2023-11-08,5.5,0,,,0,0,,,0,0,,,0,0,8100,2023-11-08,D,2023-12-04,,
2023-11-09,2,9,S55549,B390540704,D23WBW0063,62,T,SFA,SFA010,STS204CUS2,S204CU,PSS204CU,W,WR,DZ,PK,SL,5.5,5.5,,S0393,"HAN KUK STEEL WIRE CO., LTD.",D2023110103,005,D23W11W0258,STS204CUS2,W,7730,N,2023-11-09,3,9W91,산세,1,733,8T00,소형압연,2,S22,터짐,제품불량,표면,4,JR,폐기,2023-11-09,,2023-09-20,2023-09-20,2023-09-20,,\2,\2,\3,\11,,,,,8100,2023-11-08,5.5,0,,,0,0,,,0,0,,,0,0,8100,2023-11-08,D,2023-12-04,,
2023-11-10,2,9,S55594,B390519304,D23WAW1064,82,T,SSA,SSA151,STS304MS2,S304M,SUS304M,W,WR,DH,PK,SL,19,19,,21583,ORIENSMETAL,D2023100064,002,D23W10W0225,STS304MS2,C,7730,N,2023-11-10,3,9W91,산세,1,"1,454",2Z00,2제강,2,S11,종크랙,제품불량,표면,4,JR,폐기,2023-11-10,,2023-09-23,2023-09-23,2023-09-23,F,\1,\1,\5,\3,A,A,8301,2023-10-14,8100,2023-10-15,19,0,,,0,0,,,0,0,,,0,0,8100,2023-10-15,A,2023-12-04,,
2023-11-10,2,9,S55594,B390519306,D23WAW1064,82,T,SSA,SSA151,STS304MS2,S304M,SUS304M,W,WR,DH,PK,SL,19,19,,21583,ORIENSMETAL,D2023100064,002,D23W10W0225,STS304MS2,C,7730,N,2023-11-10,3,9W91,산세,1,"1,460",2Z00,2제강,2,S11,종크랙,제품불량,표면,4,JR,폐기,2023-11-10,,2023-09-23,2023-09-23,2023-09-23,F,\1,\1,\6,\3,A,A,8301,2023-10-14,8100,2023-10-15,19,0,,,0,0,,,0,0,,,0,0,8100,2023-10-15,A,2023-12-04,,
2023-11-10,2,9,S55594,B390519302,D23WAW1064,82,T,SSA,SSA151,STS304MS2,S304M,SUS304M,W,WR,DH,PK,SL,19,19,,21583,ORIENSMETAL,D2023100064,002,D23W10W0225,STS304MS2,C,7730,N,2023-11-10,3,9W91,산세,1,"1,429",2Z00,2제강,2,S11,종크랙,제품불량,표면,4,JR,폐기,2023-11-10,,2023-09-23,2023-09-23,2023-09-23,F,\1,\1,\6,\8,A,A,8301,2023-10-14,8100,2023-10-15,19,0,,,0,0,,,0,0,,,0,0,8100,2023-10-15,A,2023-12-04,,
2023-11-10,2,9,S55594,B390519303,D23WAW1064,82,T,SSA,SSA151,STS304MS2,S304M,SUS304M,W,WR,DH,PK,SL,19,19,,21583,ORIENSMETAL,D2023100064,002,D23W10W0225,STS304MS2,C,7730,N,2023-11-10,3,9W91,산세,1,"1,444",2Z00,2제강,2,S11,종크랙,제품불량,표면,4,JR,폐기,2023-11-10,,2023-09-23,2023-09-23,2023-09-23,F,\1,\1,\5,\2,A,A,8301,2023-10-14,8100,2023-10-15,19,0,,,0,0,,,0,0,,,0,0,8100,2023-10-15,A,2023-12-04,,
2023-11-10,2,9,S55545,B390519701,E23WAW0196,100,T,SMD,SMD005,STS416S2,S416,SUS416,W,WR,DM,PK,FA,14,14,,S0358,JIA GUAN METAL INC.,E2023100119,005,E23W10W0306,STS416S2,W,7730,N,2023-11-06,3,9W91,산세,1,"1,487",8100,소형압연,2,D12,진원도(편경차)불량,제품불량,치수,4,JR,폐기,2023-11-10,B,2023-09-19,2023-09-20,2023-09-20,,\4,\2,\1,\3,A,A,8301,2023-10-25,8100,2023-10-28,14,0,,,0,0,,,0,0,,,0,0,8100,2023-10-28,B,2023-12-04,,
2023-11-13,2,9,S55552,B390560404,D23WBW0305,70,T,SSH,SSH002,STS303SY,S303,303FM,W,WR,DM,PK,SL,8.5,8.5,,S0808,TPLEX.CO.Ltd.,D2023110086,001,D23W11W1146,STS303SY,W,7730,N,2023-11-13,3,9W91,산세,1,"1,493",2Z00,2제강,2,S41,줄파임,제품불량,표면,4,JR,폐기,2023-11-13,,2023-09-20,2023-09-20,2023-09-22,,\3,\3,\4,\11,A,A,8301,2023-11-06,8100,2023-11-12,8.5,0,,,0,0,,,0,0,,,0,0,8100,2023-11-12,B,2023-12-04,,
2023-11-13,2,9,S55552,B390560300,D23WBW0305,70,T,SSH,SSH002,STS303SY,S303,303FM,W,WR,DM,PK,SL,8.5,8.5,,S0808,TPLEX.CO.Ltd.,D2023110086,001,D23W11W1146,STS303SY,W,7730,N,2023-11-13,3,9W91,산세,1,"1,439",2Z00,2제강,2,S41,줄파임,제품불량,표면,4,JR,폐기,2023-11-13,,2023-09-20,2023-09-20,2023-09-22,,\3,\3,\2,\14,A,A,8301,2023-11-06,8100,2023-11-12,8.5,0,,,0,0,,,0,0,,,0,0,8100,2023-11-12,B,2023-12-04,,
2023-11-13,2,9,S55549,B390540705,D23WBW0063,62,T,SFA,SFA010,STS204CUS2,S204CU,PSS204CU,W,WR,DZ,PK,SL,5.5,5.5,,S0393,"HAN KUK STEEL WIRE CO., LTD.",D2023110103,005,D23W11W0258,STS204CUS2,W,7730,N,2023-11-13,3,9W91,산세,1,740,2T00,2제강,2,S22,터짐,제품불량,표면,4,JR,폐기,2023-11-13,,2023-09-20,2023-09-20,2023-09-20,,\2,\2,\6,\11,,,,,8100,2023-11-08,5.5,0,,,0,0,,,0,0,,,0,0,8100,2023-11-08,D,2023-12-04,,
2023-11-13,2,9,S55549,B390540705,D23WBW0063,62,T,SFA,SFA010,STS204CUS2,S204CU,PSS204CU,W,WR,DZ,PK,SL,5.5,5.5,,S0393,"HAN KUK STEEL WIRE CO., LTD.",D2023110103,005,D23W11W0258,STS204CUS2,W,7730,N,2023-11-13,3,9W91,산세,1,739,8T00,소형압연,2,S22,터짐,제품불량,표면,4,JR,폐기,2023-11-13,,2023-09-20,2023-09-20,2023-09-20,,\2,\2,\6,\11,,,,,8100,2023-11-08,5.5,0,,,0,0,,,0,0,,,0,0,8100,2023-11-08,D,2023-12-04,,
2023-11-13,2,9,S55552,B390560402,D23WBW0305,70,T,SSH,SSH002,STS303SY,S303,303FM,W,WR,DM,PK,SL,8.5,8.5,,S0808,TPLEX.CO.Ltd.,D2023110086,001,D23W11W1146,STS303SY,W,7730,N,2023-11-13,3,9W91,산세,1,"1,503",2Z00,2제강,2,S41,줄파임,제품불량,표면,4,JR,폐기,2023-11-13,,2023-09-20,2023-09-20,2023-09-22,,\3,\3,\5,\15,A,A,8301,2023-11-06,8100,2023-11-12,8.5,0,,,0,0,,,0,0,,,0,0,8100,2023-11-12,B,2023-12-04,,
2023-11-13,2,9,S55602,B390551700,D23WBW0175,70,T,SSJ,SSJ019,STS304J3S2,S304J3,SUS304J3,W,WR,DH,PK,SL,5.5,5.5,,S0446,"DAE WOONG STEEL INDUSTRIAL CO., Ltd.",D2023110237,001,D23W11W1400,STS304J3S2,W,7730,N,2023-11-13,3,9W91,산세,1,"1,542",8100,소형압연,2,S20,SEAM+터짐,제품불량,표면,4,JR,폐기,2023-11-13,A,2023-09-23,2023-09-23,2023-09-27,,\4,\3,\6,\9,C,C,8301,2023-11-01,8100,2023-11-07,5.5,0,,,0,0,,,0,0,,,0,0,8100,2023-11-07,A,2023-12-04,,
2023-11-13,2,9,S55549,B390546900,D23WBW0095,62,T,SFA,SFA010,STS204CUS2,S204CU,CSS204CUK,W,WR,DZ,PK,SL,5.5,5.5,,S0395,KOS LIMITED,D2023110192,001,D23W11W1234,STS204CUS2,W,7730,N,2023-11-13,3,9W91,산세,1,728,2T00,2제강,2,S22,터짐,제품불량,표면,4,JR,폐기,2023-11-13,,2023-09-20,2023-09-20,2023-09-20,,\2,\2,\1,\1,,,,,8100,2023-11-08,5.5,0,,,0,0,,,0,0,,,0,0,8100,2023-11-08,D,2023-12-04,,
2023-11-13,2,9,S55549,B390546900,D23WBW0095,62,T,SFA,SFA010,STS204CUS2,S204CU,CSS204CUK,W,WR,DZ,PK,SL,5.5,5.5,,S0395,KOS LIMITED,D2023110192,001,D23W11W1234,STS204CUS2,W,7730,N,2023-11-13,3,9W91,산세,1,727,8T00,소형압연,2,S22,터짐,제품불량,표면,4,JR,폐기,2023-11-13,,2023-09-20,2023-09-20,2023-09-20,,\2,\2,\1,\1,,,,,8100,2023-11-08,5.5,0,,,0,0,,,0,0,,,0,0,8100,2023-11-08,D,2023-12-04,,
2023-11-13,2,9,S55552,B390560401,D23WBW0305,70,T,SSH,SSH002,STS303SY,S303,303FM,W,WR,DM,PK,SL,8.5,8.5,,S0808,TPLEX.CO.Ltd.,D2023110086,001,D23W11W1146,STS303SY,W,7730,N,2023-11-13,3,9W91,산세,1,748,2T00,2제강,2,S22,터짐,제품불량,표면,4,JR,폐기,2023-11-13,,2023-09-20,2023-09-20,2023-09-22,,\3,\3,\2,\13,A,A,8301,2023-11-06,8100,2023-11-12,8.5,0,,,0,0,,,0,0,,,0,0,8100,2023-11-12,B,2023-12-04,,
2023-11-13,2,9,S55552,B390560401,D23WBW0305,70,T,SSH,SSH002,STS303SY,S303,303FM,W,WR,DM,PK,SL,8.5,8.5,,S0808,TPLEX.CO.Ltd.,D2023110086,001,D23W11W1146,STS303SY,W,7730,N,2023-11-13,3,9W91,산세,1,748,8T00,소형압연,2,S22,터짐,제품불량,표면,4,JR,폐기,2023-11-13,,2023-09-20,2023-09-20,2023-09-22,,\3,\3,\2,\13,A,A,8301,2023-11-06,8100,2023-11-12,8.5,0,,,0,0,,,0,0,,,0,0,8100,2023-11-12,B,2023-12-04,,
2023-11-14,2,9,S54127,B350002804,D23WBW0518,120,T,SMB,SMB022,STS420J2S5,S420J2,SUS420J2,W,WR,DM,PK,FA,6.5,6.5,,S0395,KOS LIMITED,D2023110190,002,D23W11W1186,STS420J2S5,W,7730,N,2023-11-14,3,9W91,산세,1,"1,495",8100,소형압연,2,S20,SEAM+터짐,제품불량,표면,4,JR,폐기,2023-11-14,C,2023-04-26,2023-04-27,2023-04-27,,\2,\1,\6,\6,A,A,8301,2023-05-04,8100,2023-11-10,6.5,0,,,0,0,,,0,0,,,0,0,8100,2023-11-10,C,2023-12-04,,
2023-11-14,2,9,S55019,B370563903,D23WBW0368,80,T,SSH,SSH030,STS303S1,S303,AISI303M,W,WR,DM,PK,SL,10.5,10.5,,20229,"DONG IL STEEL CO.,LTD.",D2023110132,002,D23W11W0341,STS303S1,W,7730,N,2023-11-14,3,9W91,산세,1,750,2T00,2제강,2,S22,터짐,제품불량,표면,4,JR,폐기,2023-11-14,,2023-07-20,2023-07-20,2023-07-24,,\2,\2,\6,\10,A,A,8301,2023-11-07,8100,2023-11-13,10.5,0,,,0,0,,,0,0,,,0,0,8100,2023-11-13,D,2023-12-04,,
2023-11-14,2,9,S55019,B370563903,D23WBW0368,80,T,SSH,SSH030,STS303S1,S303,AISI303M,W,WR,DM,PK,SL,10.5,10.5,,20229,"DONG IL STEEL CO.,LTD.",D2023110132,002,D23W11W0341,STS303S1,W,7730,N,2023-11-14,3,9W91,산세,1,750,8T00,소형압연,2,S22,터짐,제품불량,표면,4,JR,폐기,2023-11-14,,2023-07-20,2023-07-20,2023-07-24,,\2,\2,\6,\10,A,A,8301,2023-11-07,8100,2023-11-13,10.5,0,,,0,0,,,0,0,,,0,0,8100,2023-11-13,D,2023-12-04,,
2023-11-14,2,9,S55580,B390569004,E23WBW0183,60,T,SSA,SSA118,STS304S5,S304,SUS304,W,WR,DM,PK,SL,11,11,,S1394,MORY INDUSTRIES INC,E2023110059,004,E23W11W0220,STS304S5,W,7730,N,2023-11-14,3,9W91,산세,1,"1,571",2Z00,2제강,2,S41,줄파임,제품불량,표면,4,JR,폐기,2023-11-14,,2023-09-22,2023-09-22,2023-09-25,,\5,\3,\5,\9,,,,,8100,2023-11-14,11,0,,,0,0,,,0,0,,,0,0,8100,2023-11-14,A,2023-12-04,,
2023-11-14,2,9,S55019,B370564000,D23WBW0369,80,T,SSH,SSH030,STS303S1,S303,AISI303M,W,WR,DM,PK,SL,10.5,10.5,,20229,"DONG IL STEEL CO.,LTD.",D2023110208,008,D23W11W1309,STS303S1,W,7730,N,2023-11-14,3,9W91,산세,1,749,2T00,2제강,2,S22,터짐,제품불량,표면,4,JR,폐기,2023-11-14,,2023-07-20,2023-07-20,2023-07-24,,\2,\2,\4,\12,A,A,8301,2023-11-06,8100,2023-11-13,10.5,0,,,0,0,,,0,0,,,0,0,8100,2023-11-13,D,2023-12-04,,
2023-11-14,2,9,S55019,B370564000,D23WBW0369,80,T,SSH,SSH030,STS303S1,S303,AISI303M,W,WR,DM,PK,SL,10.5,10.5,,20229,"DONG IL STEEL CO.,LTD.",D2023110208,008,D23W11W1309,STS303S1,W,7730,N,2023-11-14,3,9W91,산세,1,749,8T00,소형압연,2,S22,터짐,제품불량,표면,4,JR,폐기,2023-11-14,,2023-07-20,2023-07-20,2023-07-24,,\2,\2,\4,\12,A,A,8301,2023-11-06,8100,2023-11-13,10.5,0,,,0,0,,,0,0,,,0,0,8100,2023-11-13,D,2023-12-04,,
2023-11-14,2,9,S55086,B3A0314007,D23WBW0456,100,T,SMA,SMA083,STS410S5,S410,SUS410,W,WR,DH,PK,FA,6.5,6.5,,S1065,SEAH METAL CO. LTD,D2023110099,018,D23W11W0373,STS410S5,W,7730,N,2023-11-14,3,9W91,산세,1,200,2Z00,2제강,2,S11,종크랙,제품불량,표면,4,JR,폐기,2023-11-14,,2023-07-25,2023-07-25,2023-07-26,,\4,\4,\5,\6,,,,,8100,2023-11-10,6.5,0,,,0,0,,,0,0,,,0,0,8100,2023-11-10,C,2023-12-04,,
2023-11-14,2,9,S55580,B390569100,E23WBW0184,64,T,SSA,SSA118,STS304S5,S304,SUS304,W,WR,DM,PK,SL,10,10,,S1394,MORY INDUSTRIES INC,E2023110059,003,E23W11W0203,STS304S5,W,7730,N,2023-11-14,3,9W91,산세,1,"1,155",8100,소형압연,2,S20,SEAM+터짐,제품불량,표면,4,JR,폐기,2023-11-14,A,2023-09-22,2023-09-22,2023-09-25,,\5,\3,\1,\7,,,,,8100,2023-11-14,10,0,,,0,0,,,0,0,,,0,0,8100,2023-11-14,A,2023-12-04,,
2023-11-15,2,9,S54227,B3A0255203,D23WBW0411,120,T,SSK,SSK017,STSXM7S3,,SUSXM7,W,WR,DH,PK,SL,6.5,6.5,,S0394,"D S R CO.,LTD.",D2023110062,002,D23W11W0277,STSXM7S3,W,7730,N,2023-11-15,3,9W91,산세,1,450,2Z00,2제강,2,S24,SCAB,제품불량,표면,4,JR,폐기,2023-11-15,,2023-05-03,2023-05-04,2023-05-08,F,\1,\1,,,A,A,8301,2023-11-10,8100,2023-11-11,6.5,0,,,0,0,,,0,0,,,0,0,8100,2023-11-11,A,2023-12-04,,
2023-11-15,2,9,N30231,B390066200,D23WBW0258,140,B,SSK,SSK001,STSXM7S2,SXM7,SUSXM7,W,WR,DH,PK,SL,5.5,5.5,,S0395,KOS LIMITED,D2023110191,015,D23W11W1261,STSXM7S2,W,P260,N,2023-11-15,3,9W91,산세,1,150,GT00,3제강,2,S22,터짐,제품불량,표면,4,JR,폐기,2023-11-15,,2023-07-28,2023-07-29,2023-07-29,,\2,\2,,,A,A,8301,2023-11-03,S105,2023-09-10,170,170,8100,2023-11-07,5.5,0,,,0,0,,,0,0,8100,2023-11-07,D,2023-12-04,,
2023-11-15,2,9,N30231,B390066200,D23WBW0258,140,B,SSK,SSK001,STSXM7S2,SXM7,SUSXM7,W,WR,DH,PK,SL,5.5,5.5,,S0395,KOS LIMITED,D2023110191,015,D23W11W1261,STSXM7S2,W,P260,N,2023-11-15,3,9W91,산세,1,150,8T00,소형압연,2,S22,터짐,제품불량,표면,4,JR,폐기,2023-11-15,,2023-07-28,2023-07-29,2023-07-29,,\2,\2,,,A,A,8301,2023-11-03,S105,2023-09-10,170,170,8100,2023-11-07,5.5,0,,,0,0,,,0,0,8100,2023-11-07,D,2023-12-04,,
2023-11-16,2,9,S55812,B3A0429201,D23WBW0482,100,T,SMM,SMM012,STS430FS3,S430F,PSS430F,W,WR,DM,PK,FA,12,12,,S1065,SEAH METAL CO. LTD,D2023110147,013,D23W11W0259,STS430FS3,W,7730,N,2023-11-16,3,9W91,산세,1,450,2Z00,2제강,2,S11,종크랙,제품불량,표면,4,JR,폐기,2023-11-16,,2023-10-31,2023-10-31,2023-11-01,F,\1,\1,,,D,D,B301,2023-11-09,8100,2023-11-15,12,0,,,0,0,,,0,0,,,0,0,8100,2023-11-15,C,2023-12-04,,
2023-11-16,2,9,S53847,B340131228,E23WBW0128,120,T,SMB,SMB020,STS420J2S2,S420J2,SUS420J2,W,WR,DM,PK,FA,5.5,5.5,,S6431,CHENN THAI ENTERPRISE CO.,E2023110098,001,E23W11W0324,STS420J2S2,W,7730,N,2023-11-16,3,9W91,산세,1,100,8100,소형압연,2,S25,파단,제품불량,표면,4,JR,폐기,2023-11-16,B,2023-03-30,2023-03-30,2023-03-31,,\3,\3,\3,\9,A,A,8301,2023-04-08,8100,2023-11-08,5.5,0,,,0,0,,,0,0,,,0,0,8100,2023-11-08,B,2023-12-04,,
2023-11-16,2,9,S53847,B340131216,E23WBW0201,120,T,SMB,SMB020,STS420J2S2,S420J2,SUS420J2,W,WR,DM,PK,FA,6,6,,S1617,"SIAM MTK CO., LTD",E2023110106,001,E23W11W0328,STS420J2S2,W,7730,N,2023-11-16,3,9W91,산세,1,746,8100,소형압연,2,S25,파단,제품불량,표면,4,JR,폐기,2023-11-16,B,2023-03-30,2023-03-30,2023-03-31,,\3,\3,\2,\14,A,A,8301,2023-04-08,8100,2023-11-10,6,0,,,0,0,,,0,0,,,0,0,8100,2023-11-10,B,2023-12-04,,
2023-11-16,2,9,S53847,B340131228,E23WBW0128,120,T,SMB,SMB020,STS420J2S2,S420J2,SUS420J2,W,WR,DM,PK,FA,5.5,5.5,,S6431,CHENN THAI ENTERPRISE CO.,E2023110098,001,E23W11W0324,STS420J2S2,W,7730,N,2023-11-16,3,9W91,산세,1,100,9700,산세,2,S25,파단,제품불량,표면,4,JR,폐기,2023-11-16,C,2023-03-30,2023-03-30,2023-03-31,,\3,\3,\3,\9,A,A,8301,2023-04-08,8100,2023-11-08,5.5,0,,,0,0,,,0,0,,,0,0,8100,2023-11-08,B,2023-12-04,,
2023-11-16,2,9,S53847,B340131216,E23WBW0201,120,T,SMB,SMB020,STS420J2S2,S420J2,SUS420J2,W,WR,DM,PK,FA,6,6,,S1617,"SIAM MTK CO., LTD",E2023110106,001,E23W11W0328,STS420J2S2,W,7730,N,2023-11-16,3,9W91,산세,1,746,9700,산세,2,S25,파단,제품불량,표면,4,JR,폐기,2023-11-16,B,2023-03-30,2023-03-30,2023-03-31,,\3,\3,\2,\14,A,A,8301,2023-04-08,8100,2023-11-10,6,0,,,0,0,,,0,0,,,0,0,8100,2023-11-10,B,2023-12-04,,
2023-11-16,2,9,S55067,B370565302,D23WBW0516,62,T,SSM,SSM101,STS316S9,S316,AISI316,W,WR,DP,PK,SL,10.5,10.5,,S0394,"D S R CO.,LTD.",D2023110062,013,D23W11W0314,STS316S9,W,7730,N,2023-11-16,3,9W91,산세,1,"1,534",8100,소형압연,2,S32,OVERLAP,제품불량,표면,4,JR,폐기,2023-11-16,D,2023-07-23,2023-07-23,2023-07-24,,\2,\1,\3,\10,,,,,8100,2023-11-13,10.5,0,,,0,0,,,0,0,,,0,0,8100,2023-11-13,D,2023-12-04,,
2023-11-16,2,9,S53457,B330138053,E23WBW0056,110,T,SMB,SMB020,STS420J2S2,S420J2,SUS420J2,W,WR,DM,PK,FA,5.5,5.5,,S1341,JIANGSU TRI-M,E2023110055,002,E23W11W0235,STS420J2S2,W,7730,N,2023-11-16,3,9W91,산세,1,350,8100,소형압연,2,D12,진원도(편경차)불량,제품불량,치수,4,JR,폐기,2023-11-16,B,2023-03-03,2023-03-03,2023-03-03,,\2,\1,\1,\10,A,A,8301,2023-03-07,8100,2023-11-08,5.5,0,,,0,0,,,0,0,,,0,0,8100,2023-11-08,B,2023-12-04,,
2023-11-16,2,9,S52085,B2B0702701,D23WAW1319,52,T,SSA,SSA112,STS304S2,S304,304,W,WR,DH,PK,,11.5,11.5,,S1199,"OSUNG Fasteners Co.,LTD",D2023100142,008,D23W10W1241,STS304SM,W,7730,N,2023-11-16,3,9W91,산세,1,250,2Z00,2제강,2,S41,줄파임,제품불량,표면,4,JR,폐기,2023-11-16,,2022-11-01,2022-11-01,2022-11-02,,\1,\1,\1,\4,,,,,8100,2023-11-14,11.5,0,,,0,0,,,0,0,,,0,0,8100,2023-11-14,D,2023-12-04,,
2023-11-16,2,9,S53457,B330138045,E23WBW0126,110,T,SMB,SMB020,STS420J2S2,S420J2,SUS420J2,W,WR,DM,PK,FA,5.5,5.5,,S0358,JIA GUAN METAL INC.,E2023110094,001,E23W11W0317,STS420J2S2,W,7730,N,2023-11-16,3,9W91,산세,1,250,2Z00,2제강,2,S11,종크랙,제품불량,표면,4,JR,폐기,2023-11-16,,2023-03-03,2023-03-03,2023-03-03,,\2,\1,,,A,A,8301,2023-03-07,8100,2023-11-08,5.5,0,,,0,0,,,0,0,,,0,0,8100,2023-11-08,B,2023-12-04,,
2023-11-16,2,9,S53457,B330138049,E23WBW0056,110,T,SMB,SMB020,STS420J2S2,S420J2,SUS420J2,W,WR,DM,PK,FA,5.5,5.5,,S1341,JIANGSU TRI-M,E2023110055,002,E23W11W0235,STS420J2S2,W,7730,N,2023-11-16,3,9W91,산세,1,"1,507",2Z00,2제강,2,S11,종크랙,제품불량,표면,4,JR,폐기,2023-11-16,,2023-03-03,2023-03-03,2023-03-03,,\2,\1,\1,\6,A,A,8301,2023-03-07,8100,2023-11-08,5.5,0,,,0,0,,,0,0,,,0,0,8100,2023-11-08,B,2023-12-04,,
2023-11-17,2,9,S55812,B3A0429303,D23WBW0483,100,T,SMM,SMM012,STS430FS3,S430F,PSS430F,W,WR,DM,PK,FA,12,12,,S1065,SEAH METAL CO. LTD,D2023110147,013,D23W11W0259,STS430FS3,W,7730,N,2023-11-17,3,9W91,산세,1,200,2Z00,2제강,2,S11,종크랙,제품불량,표면,4,JR,폐기,2023-11-17,,2023-10-31,2023-10-31,2023-11-01,,\1,\1,\2,\1,A,A,B301,2023-11-09,8100,2023-11-15,12,0,,,0,0,,,0,0,,,0,0,8100,2023-11-15,C,2023-12-04,,
2023-11-17,2,9,S55538,B390566901,D23WBW0481,100,T,SMM,SMM012,STS430FS3,S430F,PSS430F,W,WR,DM,PK,FA,9,9,,S0556,"SeAH SPECIAL STEEL CO,. LTD.",D2023110157,016,D23W11W0331,STS430FS3,W,7730,N,2023-11-17,3,9W91,산세,1,550,8100,소형압연,2,S20,SEAM+터짐,제품불량,표면,4,JR,폐기,2023-11-17,A,2023-09-19,2023-09-19,2023-09-20,,\2,\1,,,A,A,B301,2023-11-10,8100,2023-11-13,9,0,,,0,0,,,0,0,,,0,0,8100,2023-11-13,A,2023-12-04,,
2023-11-17,2,9,S55094,B370562203,D23WBW0230,100,T,SMM,SMM015,STS430FS6,S430F,SUS430F,W,WR,DM,PK,FA,12,12,,S1582,MAN HO FROFILE,D2023110168,001,D23W11W0990,STS430FS6,W,7730,N,2023-11-17,3,9W91,산세,1,300,2Z00,2제강,2,S11,종크랙,제품불량,표면,4,JR,폐기,2023-11-17,,2023-07-25,2023-07-26,2023-07-28,,\3,\3,,,A,A,B301,2023-11-03,8100,2023-11-15,12,0,,,0,0,,,0,0,,,0,0,8100,2023-11-15,C,2023-12-04,,
2023-11-17,2,9,S55541,B390554302,E23WBW0062,100,T,SMM,SMM015,STS430FS6,S430F,X14CRMOS17,W,WR,DM,PK,FA,11,11,,S1113,"SUN CHUNG METAL INDUSTRY CO., LTD",E2023110052,008,E23W11W0199,STS430FS6,W,7730,N,2023-11-17,3,9W91,산세,1,"1,519",8100,소형압연,2,S20,SEAM+터짐,제품불량,표면,4,JR,폐기,2023-11-17,A,2023-09-19,2023-09-19,2023-09-20,,\2,\2,\5,\6,A,A,B301,2023-11-03,8100,2023-11-13,11,0,,,0,0,,,0,0,,,0,0,8100,2023-11-13,A,2023-12-04,,
