년월일,업무구분,공장구분,HEAT_NO,LOT_NO,PON,공정순위,주조구분,강종그룹,강종코드,사내강종명,구)사내강종명,강종,품목,형상,용도,표면,열처리,폭,외경,내경,수요가,수요가명,수주번호,수주행번,생산의뢰번호,사내강종명(제강),주설비구분,재료코드,강관소재여부,발생일자,발생구분,발생공정,발생공정명,발생수량,발생중량,원인공정,원인공정명,이상구분,이상코드,이상코드명,이상분류,이상구분,상태코드,조치코드,조치코드명,조치일자,원인공정_작업조,출탕완료일시,주조완료일시,검사완료일시,초말구분,CAST내_수,CAST내_순,STRAND_NO,STRAND_SEQ,지시GR_종류,생산GR_종류,생산GR공정,GR_일자,압연공정1,압연일자1,압연외경1,압연폭1,압연공정2,압연일자2,압연외경2,압연폭2,압연공정3,압연일자3,압연외경3,압연폭3,압연공정4,압연일자4,압연외경4,압연폭4,최종압연공정,최종압연일자,제품압연작업조,생성일시,HCR,투입중량
2023-11-28,2,9,S55083,B370568600,E23WBW0245,100,T,SMA,SMA083,STS410S5,S410,SUS403,W,WR,DM,PK,FA,16,16,,S1772,"TOMOE WORKS CO.,LTD.",E2023110065,003,E23W11W0253,STS410S5,C,7730,N,2023-11-24,3,9W91,산세,1,"1,373",8100,소형압연,2,H12,UNDER FILLED,제품불량,형상,4,DU,용도변경,2023-11-28,B,2023-07-25,2023-07-25,2023-07-28,F,\4,\1,\5,\1,D,D,8301,2023-11-17,8100,2023-11-19,16,0,,,0,0,,,0,0,,,0,0,8100,2023-11-19,B,2023-12-04,,
2023-11-28,2,9,S55759,B3A0394806,D23WBW0088,92,T,SSH,SSH034,STS303FS8,,STS303F,W,WR,AE,PK,SL,8.5,8.5,,S0808,TPLEX.CO.Ltd.,D2023110090,001,D23W11W0319,STS303FS8,W,7730,N,2023-11-28,3,9W91,산세,1,697,2T00,2제강,2,S22,터짐,제품불량,표면,4,JR,폐기,2023-11-28,,2023-10-10,2023-10-27,2023-10-30,,\3,\1,\5,\12,A,A,8301,2023-11-05,8100,2023-11-12,8.5,0,,,0,0,,,0,0,,,0,0,8100,2023-11-12,B,2023-12-04,,
2023-11-28,2,9,S55759,B3A0394806,D23WBW0088,92,T,SSH,SSH034,STS303FS8,,STS303F,W,WR,AE,PK,SL,8.5,8.5,,S0808,TPLEX.CO.Ltd.,D2023110090,001,D23W11W0319,STS303FS8,W,7730,N,2023-11-28,3,9W91,산세,1,697,8T00,소형압연,2,S22,터짐,제품불량,표면,4,JR,폐기,2023-11-28,,2023-10-10,2023-10-27,2023-10-30,,\3,\1,\5,\12,A,A,8301,2023-11-05,8100,2023-11-12,8.5,0,,,0,0,,,0,0,,,0,0,8100,2023-11-12,B,2023-12-04,,
2023-11-28,2,9,N30278,B380149805,E23WBW0026,140,I,SSV,SSV022,STS631J1S1,S631J1,SUS631J1,W,WR,DZ,PK,SL,5.5,5.5,,S1697,GUANGDONG SHINWA NEW MATERIAL TECHNOLOGY CORPORATION,E2023110053,002,E23W11W0209,STS631J1S1,W,D013,N,2023-11-14,3,9W91,산세,1,887,9700,산세,2,L81,주문단중미달(선재),제품불량,기타,4,DC,수요가변경,2023-11-28,C,2023-08-11,,2023-08-14,,\1,\1,,,A,A,B301,2023-11-02,7105,2023-08-22,170,170,8100,2023-11-10,5.5,0,,,0,0,,,0,0,8100,2023-11-10,A,2023-12-04,,
2023-11-28,2,9,S55802,B3A0432501,D23WBW0853,90,T,SMA,SMA083,STS410S5,S410,SUS410,W,WR,MZ,PK,FA,15,15,,S0090,OSUNG WIRE SERVICE CO LTD.,D2023110163,003,D23W11W0221,STS410S5,C,7730,N,2023-11-26,3,9W91,산세,1,"1,068",8100,소형압연,2,D23,외경(변)미달,제품불량,치수,4,DU,용도변경,2023-11-28,D,2023-10-31,2023-10-31,2023-11-01,F,\4,\1,\2,\1,D,D,8301,2023-11-15,8100,2023-11-18,15,0,,,0,0,,,0,0,,,0,0,8100,2023-11-18,D,2023-12-04,,
2023-11-28,2,9,N30707,B3A0231401,D23WAW1351,120,B,SSM,SSM210,STS316LEPSC,,SUS316LUHP-C,W,WR,DZ,PK,SL,24,24,,S0808,TPLEX.CO.Ltd.,D2023100037,024,D23W10W1380,STS316LEPSC,C,P260,N,2023-11-25,3,9W91,산세,1,720,GT00,3제강,2,S22,터짐,제품불량,표면,4,DU,용도변경,2023-11-28,,2023-10-11,2023-10-11,2023-10-11,,\2,\1,,,A,A,B301,2023-11-05,S105,2023-10-17,170,170,8100,2023-11-21,24,0,,,0,0,,,0,0,8100,2023-11-21,B,2023-12-04,,
2023-11-28,2,9,S55020,B370571200,D23WBW1047,92,T,SSH,SSH030,STS303S1,S303,AISI303M,W,WR,DM,PK,SL,24,24,,20229,"DONG IL STEEL CO.,LTD.",D2023110132,007,D23W11W0252,STS303S1,C,7730,N,2023-11-28,3,9W91,산세,1,300,2Z00,2제강,2,S11,종크랙,제품불량,표면,4,JR,폐기,2023-11-28,,2023-07-20,2023-07-20,2023-07-21,,\2,\1,\1,\13,A,A,8301,2023-11-16,8100,2023-11-21,24,0,,,0,0,,,0,0,,,0,0,8100,2023-11-21,B,2023-12-04,,
2023-11-28,2,9,S52748,B3A0318400,E23W1W0413,44,T,SMD,SMD005,STS416S2,S416,SUS416,W,WR,DM,PK,FA,5.5,5.5,,S6065,PROFIT GROUP INDUSTRIAL LIMITED,E2023010070,002,E23W01W0110,STS416S2,W,,N,2023-11-24,3,9W91,산세,1,558,8100,소형압연,2,L81,주문단중미달(선재),제품불량,기타,4,JR,폐기,2023-11-28,,2023-01-04,2023-01-04,2023-01-06,,\3,\1,,,,,,,8100,2023-01-10,5.5,0,,,0,0,,,0,0,,,0,0,8100,2023-01-10,,2023-12-04,,
2023-11-28,2,9,N30707,B3A0231401,D23WAW1351,120,B,SSM,SSM210,STS316LEPSC,,SUS316LUHP-C,W,WR,DZ,PK,SL,24,24,,S0808,TPLEX.CO.Ltd.,D2023100037,024,D23W10W1380,STS316LEPSC,C,P260,N,2023-11-25,3,9W91,산세,1,719,8T00,소형압연,2,S22,터짐,제품불량,표면,4,DU,용도변경,2023-11-28,,2023-10-11,2023-10-11,2023-10-11,,\2,\1,,,A,A,B301,2023-11-05,S105,2023-10-17,170,170,8100,2023-11-21,24,0,,,0,0,,,0,0,8100,2023-11-21,B,2023-12-04,,
2023-11-28,2,9,S55588,B390557203,D23WBW0267,72,T,SSM,SSM181,316LDSB,S316/316LD,316/316L,W,WR,DZ,PK,SL,11,11,,S0556,"SeAH SPECIAL STEEL CO,. LTD.",D2023110157,003,D23W11W0335,316LDSB,W,7730,N,2023-11-28,3,9W91,산세,1,"1,449",8100,소형압연,2,S20,SEAM+터짐,제품불량,표면,4,JR,폐기,2023-11-28,A,2023-09-22,2023-09-22,2023-09-23,,\2,\2,\3,\11,A,A,B301,2023-11-03,8100,2023-11-14,11,0,,,0,0,,,0,0,,,0,0,8100,2023-11-14,A,2023-12-04,,
2023-11-29,2,9,S55534,B390397527,E23WBW0194,130,T,SME,SME002,STS420FS2,S420F,SUS420F,W,WR,DM,PK,FA,11,11,,S0763,"YAMASHIN SPECIAL STEEL(JIANGSU) CO.,LTD.",E2023110062,007,E23W11W0266,STS420FS2,W,7730,N,2023-11-29,3,9W91,산세,1,"1,553",2Z00,2제강,2,S11,종크랙,제품불량,표면,4,JR,폐기,2023-11-29,,2023-09-19,2023-09-19,2023-09-25,,\2,\2,\3,\7,,,,,8100,2023-11-14,11,0,,,0,0,,,0,0,,,0,0,8100,2023-11-14,A,2023-12-04,,
2023-11-29,2,9,S51447,B350205550,D23WBW0222,140,T,SMB,SMB022,STS420J2S5,S420J2,SUS420J2,W,WR,DM,PK,FA,5.5,5.5,,S0395,KOS LIMITED,D2023120001,001,D23W11W1248,STS420J2S5,W,7730,N,2023-11-29,3,9W91,산세,1,200,9700,산세,2,S25,파단,제품불량,표면,4,JR,폐기,2023-11-29,B,2022-09-02,2022-09-02,2022-09-03,,\2,\1,\1,\8,A,A,8301,2023-10-05,8100,2023-11-08,5.5,0,,,0,0,,,0,0,,,0,0,8100,2023-11-08,B,2023-12-04,,
2023-11-29,2,9,N30243,B380021607,D23WAW0615,150,B,SML,SML028,STS430LNBS1,S430LNB,430LNB,W,WR,DM,PK,,15,15,,S0090,OSUNG WIRE SERVICE CO LTD.,D2023100085,008,D23W10W0338,STS430LNBS1,C,P260,N,2023-11-29,3,9W91,산세,1,"1,204",8100,소형압연,2,S20,SEAM+터짐,제품불량,표면,4,RG,수동연마추가,2023-11-29,D,2023-08-07,2023-08-07,2023-08-07,,\1,\1,,,A,A,8301,2023-11-17,S105,2023-08-08,260,380,7105,2023-08-08,170,170,8100,2023-11-18,15,0,,,0,0,8100,2023-11-18,D,2023-12-04,,
2023-11-29,2,9,S55086,B3A0314017,D23WBW0251,110,T,SMA,SMA083,STS410S5,S410,410D,W,WR,DH,PK,FA,5.5,5.5,,S0394,"D S R CO.,LTD.",D2023110062,020,D23W11W1633,STS410S5,W,7730,N,2023-11-29,3,9W91,산세,1,578,9700,산세,2,H14,권취불량,제품불량,형상,4,RG,수동연마추가,2023-11-29,B,2023-07-25,2023-07-25,2023-07-26,,\4,\4,\5,\5,,,,,8100,2023-11-08,5.5,0,,,0,0,,,0,0,,,0,0,8100,2023-11-08,C,2023-12-04,,
2023-11-29,2,9,N30771,B3A0285905,D23WAW1297,190,I,SMM,SMM008,STS430FSMS2,S430FSM,PSS430FSM,W,WR,DZ,PK,FA,6,6,,S1121,"MI RYUNG INDUSTRIAL. CO., LTD.",D2023100034,001,D23W10W0244,STS430FSMS2,W,D013,N,2023-11-29,3,9W91,산세,1,"1,094",8100,소형압연,2,S20,SEAM+터짐,제품불량,표면,4,JR,폐기,2023-11-29,B,2023-10-23,,2023-10-24,,\1,\1,,,A,A,8301,2023-11-05,7105,2023-10-24,170,170,8100,2023-11-10,6,0,,,0,0,,,0,0,8100,2023-11-10,B,2023-12-04,,
2023-11-29,2,9,N30629,B390481700,E23W6W0282,122,I,SSV,SSV022,STS631J1S1,S631J1,SUS631J1,W,WR,DZ,PK,SL,9,9,,S1255,RAAJRATNA METAL INDUSTRIES LIMITED,E2023060074,001,E23W06W0298,STS631J1S1,W,D013,N,2023-11-29,3,9W91,산세,1,490,W000,대형생산실공통,2,S99,표면 불량 기타,제품불량,표면,4,RG,수동연마추가,2023-11-29,,2023-09-27,,2023-10-04,,\1,\1,,,A,A,8301,2023-11-03,7105,2023-10-07,170,170,8100,2023-11-13,9,0,,,0,0,,,0,0,8100,2023-11-13,A,2023-12-04,,
2023-11-29,2,9,S55812,B3A0429302,D23WBW0483,102,T,SMM,SMM012,STS430FS3,S430F,PSS430F,W,WR,DM,PK,FA,12,12,,S1065,SEAH METAL CO. LTD,D2023110147,013,D23W11W0259,STS430FS3,W,7730,N,2023-11-29,3,9W91,산세,1,"1,413",8100,소형압연,2,S20,SEAM+터짐,제품불량,표면,4,JR,폐기,2023-11-29,C,2023-10-31,2023-10-31,2023-11-01,,\1,\1,,,A,A,B301,2023-11-09,8100,2023-11-15,12,0,,,0,0,,,0,0,,,0,0,8100,2023-11-15,C,2023-12-04,,
2023-11-29,2,9,S55534,B390397625,E23WAW0254,120,T,SME,SME002,STS420FS2,S420F,PSS420F,W,WR,DM,PK,FA,11,11,,S1113,"SUN CHUNG METAL INDUSTRY CO., LTD",E2023100058,010,E23W10W0158,STS420FS2,W,7730,N,2023-11-29,3,9W91,산세,1,"1,513",2Z00,2제강,2,S11,종크랙,제품불량,표면,4,RG,수동연마추가,2023-11-29,,2023-09-19,2023-09-19,2023-09-25,,\2,\2,\2,\9,C,C,8301,2023-09-25,8100,2023-11-14,11,0,,,0,0,,,0,0,,,0,0,8100,2023-11-14,A,2023-12-04,,
2023-11-29,2,9,N30718,B3A0211100,E23WAW0191,122,I,SSV,SSV022,STS631J1S1,S631J1,SUS631J1,W,WR,DZ,PK,SL,9,9,,S1255,RAAJRATNA METAL INDUSTRIES LIMITED,E2023100075,003,E23W10W0271,STS631J1S1,W,D013,N,2023-11-29,3,9W91,산세,1,503,V000,소형생산실공통,2,S99,표면 불량 기타,제품불량,표면,4,RG,수동연마추가,2023-11-29,,2023-10-12,,2023-10-13,,\1,\1,,,A,A,8301,2023-11-05,7105,2023-10-18,170,170,8100,2023-11-13,9,0,,,0,0,,,0,0,8100,2023-11-13,A,2023-12-04,,
2023-11-29,2,9,S55288,B380548100,D23W6W1719,80,T,SML,SML022,STS430S1,S430,SUS430,W,WR,DH,PK,FA,12,12,,S1095,"KOWEL CO., LTD",D2023060130,001,D23W06W0476,STS430S1,W,7700,N,2023-11-29,3,9W91,산세,1,"1,536",8100,소형압연,2,S20,SEAM+터짐,제품불량,표면,4,JR,폐기,2023-11-29,B,2023-08-25,2023-08-26,2023-08-29,,\1,\1,\1,\5,,,,,8100,2023-11-15,12,0,,,0,0,,,0,0,,,0,0,8100,2023-11-15,B,2023-12-04,,
2023-11-29,2,9,S55607,B3B0471100,D23W9W1722,20,T,SSK,SSK010,STS304CUMS4,S302CUM,SEAHXM7,W,WR,DH,PK,SL,12.5,12.5,,S0090,OSUNG WIRE SERVICE CO LTD.,D2023090187,009,D23W09W1372,STS304CUMS4,W,,N,2023-11-29,3,9W91,산세,1,"1,406",8100,소형압연,2,S31,스크래치,제품불량,표면,4,J2,주문외2급,2023-11-29,,2023-09-24,2023-09-24,2023-09-25,,\2,\2,,,,,,,8100,2023-10-26,12.5,0,,,0,0,,,0,0,,,0,0,8100,2023-10-26,,2023-12-04,,
2023-11-29,2,9,N30718,B3A0210908,E23WAW0190,122,I,SSV,SSV022,STS631J1S1,S631J1,SUS631J1,W,WR,DZ,PK,SL,8,8,,S1255,RAAJRATNA METAL INDUSTRIES LIMITED,E2023100075,002,E23W10W0265,STS631J1S1,W,D013,N,2023-11-29,3,9W91,산세,1,522,W000,대형생산실공통,2,S99,표면 불량 기타,제품불량,표면,4,RG,수동연마추가,2023-11-29,,2023-10-12,,2023-10-13,,\1,\1,,,A,A,8301,2023-11-05,7105,2023-10-16,170,170,8100,2023-11-11,8,0,,,0,0,,,0,0,8100,2023-11-11,B,2023-12-04,,
2023-11-29,2,9,N30629,B390481700,E23W6W0282,122,I,SSV,SSV022,STS631J1S1,S631J1,SUS631J1,W,WR,DZ,PK,SL,9,9,,S1255,RAAJRATNA METAL INDUSTRIES LIMITED,E2023060074,001,E23W06W0298,STS631J1S1,W,D013,N,2023-11-29,3,9W91,산세,1,491,V000,소형생산실공통,2,S99,표면 불량 기타,제품불량,표면,4,RG,수동연마추가,2023-11-29,,2023-09-27,,2023-10-04,,\1,\1,,,A,A,8301,2023-11-03,7105,2023-10-07,170,170,8100,2023-11-13,9,0,,,0,0,,,0,0,8100,2023-11-13,A,2023-12-04,,
2023-11-29,2,9,S55809,B3B0058201,E23WAW0258,118,T,SME,SME002,STS420FS2,S420F,PSS420F,W,WR,DM,PK,FA,11,11,,S6661,"SHIMOMURA TOKUSHU SEIKO(SUZHOU)CO., LTD.",E2023100112,003,E23W10W0292,STS420FS2,W,7730,N,2023-11-29,3,9W91,산세,1,250,2T00,2제강,2,S22,터짐,제품불량,표면,4,JR,폐기,2023-11-29,,2023-10-31,2023-10-31,2023-10-31,,\2,\2,\5,\11,C,C,8301,2023-11-06,8100,2023-11-14,11,0,,,0,0,,,0,0,,,0,0,8100,2023-11-14,A,2023-12-04,,
2023-11-29,2,9,S55809,B3B0058201,E23WAW0258,118,T,SME,SME002,STS420FS2,S420F,PSS420F,W,WR,DM,PK,FA,11,11,,S6661,"SHIMOMURA TOKUSHU SEIKO(SUZHOU)CO., LTD.",E2023100112,003,E23W10W0292,STS420FS2,W,7730,N,2023-11-29,3,9W91,산세,1,250,8T00,소형압연,2,S22,터짐,제품불량,표면,4,JR,폐기,2023-11-29,,2023-10-31,2023-10-31,2023-10-31,,\2,\2,\5,\11,C,C,8301,2023-11-06,8100,2023-11-14,11,0,,,0,0,,,0,0,,,0,0,8100,2023-11-14,A,2023-12-04,,
2023-11-29,2,9,S51447,B350205550,D23WBW0222,140,T,SMB,SMB022,STS420J2S5,S420J2,SUS420J2,W,WR,DM,PK,FA,5.5,5.5,,S0395,KOS LIMITED,D2023120001,001,D23W11W1248,STS420J2S5,W,7730,N,2023-11-29,3,9W91,산세,1,200,8100,소형압연,2,S25,파단,제품불량,표면,4,JR,폐기,2023-11-29,B,2022-09-02,2022-09-02,2022-09-03,,\2,\1,\1,\8,A,A,8301,2023-10-05,8100,2023-11-08,5.5,0,,,0,0,,,0,0,,,0,0,8100,2023-11-08,B,2023-12-04,,
2023-11-29,2,9,S55086,B3A0314017,D23WBW0251,110,T,SMA,SMA083,STS410S5,S410,410D,W,WR,DH,PK,FA,5.5,5.5,,S0394,"D S R CO.,LTD.",D2023110062,020,D23W11W1633,STS410S5,W,7730,N,2023-11-29,3,9W91,산세,1,578,8100,소형압연,2,H14,권취불량,제품불량,형상,4,RG,수동연마추가,2023-11-29,C,2023-07-25,2023-07-25,2023-07-26,,\4,\4,\5,\5,,,,,8100,2023-11-08,5.5,0,,,0,0,,,0,0,,,0,0,8100,2023-11-08,C,2023-12-04,,
2023-11-29,2,9,N30718,B3A0210908,E23WAW0190,122,I,SSV,SSV022,STS631J1S1,S631J1,SUS631J1,W,WR,DZ,PK,SL,8,8,,S1255,RAAJRATNA METAL INDUSTRIES LIMITED,E2023100075,002,E23W10W0265,STS631J1S1,W,D013,N,2023-11-29,3,9W91,산세,1,523,V000,소형생산실공통,2,S99,표면 불량 기타,제품불량,표면,4,RG,수동연마추가,2023-11-29,,2023-10-12,,2023-10-13,,\1,\1,,,A,A,8301,2023-11-05,7105,2023-10-16,170,170,8100,2023-11-11,8,0,,,0,0,,,0,0,8100,2023-11-11,B,2023-12-04,,
2023-11-29,2,9,N30718,B3A0211100,E23WAW0191,122,I,SSV,SSV022,STS631J1S1,S631J1,SUS631J1,W,WR,DZ,PK,SL,9,9,,S1255,RAAJRATNA METAL INDUSTRIES LIMITED,E2023100075,003,E23W10W0271,STS631J1S1,W,D013,N,2023-11-29,3,9W91,산세,1,502,W000,대형생산실공통,2,S99,표면 불량 기타,제품불량,표면,4,RG,수동연마추가,2023-11-29,,2023-10-12,,2023-10-13,,\1,\1,,,A,A,8301,2023-11-05,7105,2023-10-18,170,170,8100,2023-11-13,9,0,,,0,0,,,0,0,8100,2023-11-13,A,2023-12-04,,
2023-11-30,2,9,N30771,B3A0314315,D23WBW0289,180,I,SMM,SMM008,STS430FSMS2,S430FSM,PSS430FSM,W,WR,DZ,PK,FA,10,10,,S1121,"MI RYUNG INDUSTRIAL. CO., LTD.",D2023110098,003,D23W11W0243,STS430FSMS2,W,D013,N,2023-11-27,3,9W91,산세,1,925,8100,소형압연,2,S20,SEAM+터짐,제품불량,표면,4,J2,주문외2급,2023-11-30,D,2023-10-23,,2023-10-24,,\1,\1,,,A,A,8301,2023-11-05,7105,2023-10-24,170,170,8100,2023-11-14,10,0,,,0,0,,,0,0,8100,2023-11-14,D,2023-12-04,,
2023-11-30,2,9,N30771,B3A0314314,D23WBW0289,180,I,SMM,SMM008,STS430FSMS2,S430FSM,PSS430FSM,W,WR,DZ,PK,FA,10,10,,S1121,"MI RYUNG INDUSTRIAL. CO., LTD.",D2023110098,003,D23W11W0243,STS430FSMS2,W,D013,N,2023-11-27,3,9W91,산세,1,"1,036",8100,소형압연,2,S20,SEAM+터짐,제품불량,표면,4,J2,주문외2급,2023-11-30,D,2023-10-23,,2023-10-24,,\1,\1,,,A,A,8301,2023-11-05,7105,2023-10-24,170,170,8100,2023-11-14,10,0,,,0,0,,,0,0,8100,2023-11-14,D,2023-12-04,,
2023-11-30,2,9,S55759,B3A0394800,D23WBW0088,90,T,SSH,SSH034,STS303FS8,,STS303F,W,WR,AE,PK,SL,8.5,8.5,,S0808,TPLEX.CO.Ltd.,D2023110090,001,D23W11W0319,STS303FS8,W,7730,N,2023-11-22,3,9W91,산세,1,"1,385",2Z00,2제강,2,S24,SCAB,제품불량,표면,4,RH,Shot Blast 추가,2023-11-30,,2023-10-10,2023-10-27,2023-10-30,,\3,\1,\6,\10,A,A,8301,2023-11-05,8100,2023-11-12,8.5,0,,,0,0,,,0,0,,,0,0,8100,2023-11-12,B,2023-12-04,,
2023-11-30,2,9,S55533,B390391912,D23WAW1276,110,T,SME,SME002,STS420FS2,S420F,SUS420F,W,WR,DM,PK,FA,5.5,5.5,,S1065,SEAH METAL CO. LTD,D2023100041,044,D23W10W0195,STS420FS2,W,7530,N,2023-11-30,3,9W91,산세,1,549,8100,소형압연,2,S25,파단,제품불량,표면,4,JR,폐기,2023-11-30,B,2023-09-18,2023-09-19,2023-09-22,,\2,\1,\4,\16,C,C,8301,2023-09-22,8100,2023-11-08,5.5,0,,,0,0,,,0,0,,,0,0,8100,2023-11-08,B,2023-12-04,,
2023-11-30,2,9,S54807,B360628602,D23WBW0846,82,T,SSM,SSM104,STS316LS2,S316LA,AISI316L,W,WR,DH,PK,SL,16,16,,21583,ORIENSMETAL,D2023110219,001,D23W11W1353,STS316LS2,C,7730,N,2023-11-30,3,9W91,산세,1,"1,300",8100,소형압연,2,S20,SEAM+터짐,제품불량,표면,4,RG,수동연마추가,2023-11-30,B,2023-06-30,2023-06-30,2023-07-01,F,\2,\1,\5,\4,A,A,8301,2023-11-16,8100,2023-11-19,16,0,,,0,0,,,0,0,,,0,0,8100,2023-11-19,B,2023-12-04,,
2023-11-30,2,9,S55086,B3A0314036,E23WBW0167,110,T,SMA,SMA083,STS410S5,S410,SUS410,W,WR,DH,PK,FA,6,6,,S0153,"KUANG TAI METAL INDUSTRIAL CO., LTD.",E2023110090,004,E23W11W0322,STS410S5,W,7730,N,2023-11-30,3,9W91,산세,1,150,8100,소형압연,2,S25,파단,제품불량,표면,4,JR,폐기,2023-11-30,B,2023-07-25,2023-07-25,2023-07-26,,\4,\4,,,,,,,8100,2023-11-10,6,0,,,0,0,,,0,0,,,0,0,8100,2023-11-10,B,2023-12-04,,
2023-11-30,2,9,S55086,B3A0314036,E23WBW0167,110,T,SMA,SMA083,STS410S5,S410,SUS410,W,WR,DH,PK,FA,6,6,,S0153,"KUANG TAI METAL INDUSTRIAL CO., LTD.",E2023110090,004,E23W11W0322,STS410S5,W,7730,N,2023-11-30,3,9W91,산세,1,150,9700,산세,2,S25,파단,제품불량,표면,4,JR,폐기,2023-11-30,B,2023-07-25,2023-07-25,2023-07-26,,\4,\4,,,,,,,8100,2023-11-10,6,0,,,0,0,,,0,0,,,0,0,8100,2023-11-10,B,2023-12-04,,
2023-11-30,2,9,S55534,B390397618,E23WBW0172,120,T,SME,SME002,STS420FS2,S420F,SUS420F,W,WR,DM,PK,FA,9,9,,S0763,"YAMASHIN SPECIAL STEEL(JIANGSU) CO.,LTD.",E2023110062,006,E23W11W0211,STS420FS2,W,7730,N,2023-11-30,3,9W91,산세,1,"1,364",2Z00,2제강,2,S11,종크랙,제품불량,표면,4,RG,수동연마추가,2023-11-30,,2023-09-19,2023-09-19,2023-09-25,,\2,\2,\5,\3,C,C,8301,2023-09-25,8100,2023-11-13,9,0,,,0,0,,,0,0,,,0,0,8100,2023-11-13,A,2023-12-04,,
2023-11-30,2,9,S55533,B390391912,D23WAW1276,110,T,SME,SME002,STS420FS2,S420F,SUS420F,W,WR,DM,PK,FA,5.5,5.5,,S1065,SEAH METAL CO. LTD,D2023100041,044,D23W10W0195,STS420FS2,W,7530,N,2023-11-30,3,9W91,산세,1,548,9700,산세,2,S25,파단,제품불량,표면,4,JR,폐기,2023-11-30,C,2023-09-18,2023-09-19,2023-09-22,,\2,\1,\4,\16,C,C,8301,2023-09-22,8100,2023-11-08,5.5,0,,,0,0,,,0,0,,,0,0,8100,2023-11-08,B,2023-12-04,,
2023-11-30,2,9,S53848,B330882200,D23W9W1720,100,T,SMM,SMM016,STS430FS7,S430F,SUS430F,W,WR,DM,PK,FA,27,27,,20229,"DONG IL STEEL CO.,LTD.",D2023090142,015,D23W09W0403,STS430FS7,C,7730,N,2023-11-30,3,9W91,산세,1,"1,199",8100,소형압연,2,S20,SEAM+터짐,제품불량,표면,4,RG,수동연마추가,2023-11-30,B,2023-03-30,2023-03-30,2023-03-31,F,\1,\1,,,D,D,8301,2023-11-20,8100,2023-11-22,27,0,,,0,0,,,0,0,,,0,0,8100,2023-11-22,B,2023-12-04,,
2023-11-30,2,9,N30259,B380043401,D23WBW0293,162,B,SSQ,SSQ009,STS316TIS3,S316TI,316TI,W,WR,DZ,PK,SL,13,13,,S0808,TPLEX.CO.Ltd.,D2023110101,019,D23W11W1182,STS316TIS3,W,P260,N,2023-11-30,3,9W91,산세,1,"1,521",8100,소형압연,2,S31,스크래치,제품불량,표면,4,RG,수동연마추가,2023-11-30,B,2023-08-09,2023-08-09,2023-08-09,,\1,\1,,,A,A,B301,2023-11-05,S105,2023-08-24,170,170,8100,2023-11-17,13,0,,,0,0,,,0,0,8100,2023-11-17,B,2023-12-04,,
2023-12-01,2,9,S55288,B380548600,E23WBW0058,110,T,SML,SML022,STS430S1,S430,SUS430,W,WR,DH,PK,FA,5.5,5.5,,S0738,"NIPPON SEISEN CO., LTD.",E2023100139,001,E23W11W0024,STS430S1,W,7700,N,2023-12-01,3,9W91,산세,1,"1,548",8100,소형압연,2,S20,SEAM+터짐,제품불량,표면,4,JR,폐기,2023-12-01,B,2023-08-25,2023-08-26,2023-08-29,,\1,\1,\5,\5,,,,,8100,2023-11-09,5.5,0,,,0,0,,,0,0,,,0,0,8100,2023-11-09,B,2024-01-03,,
2023-12-01,2,9,N30656,B3A0004507,D23WAW0871,120,B,SSV,SSV016,STS630AS3,S630A,630 A,W,WR,DZ,PK,FA,14.5,14.5,,S1065,SEAH METAL CO. LTD,D2023100041,001,D23W10W0323,STS630H50S1,W,P260,N,2023-12-01,3,9W91,산세,1,855,GT00,3제강,2,S22,터짐,제품불량,표면,4,JR,폐기,2023-12-01,,2023-10-05,2023-10-05,2023-10-05,,\1,\1,,,,,,,S105,2023-10-05,170,170,8100,2023-10-28,14.5,0,,,0,0,,,0,0,8100,2023-10-28,B,2024-01-03,,
2023-12-01,2,9,N30656,B3A0004507,D23WAW0871,120,B,SSV,SSV016,STS630AS3,S630A,630 A,W,WR,DZ,PK,FA,14.5,14.5,,S1065,SEAH METAL CO. LTD,D2023100041,001,D23W10W0323,STS630H50S1,W,P260,N,2023-12-01,3,9W91,산세,1,854,8T00,소형압연,2,S22,터짐,제품불량,표면,4,JR,폐기,2023-12-01,,2023-10-05,2023-10-05,2023-10-05,,\1,\1,,,,,,,S105,2023-10-05,170,170,8100,2023-10-28,14.5,0,,,0,0,,,0,0,8100,2023-10-28,B,2024-01-03,,
2023-12-01,2,9,S55094,B370571502,D23WBW1081,102,T,SMM,SMM015,STS430FS6,S430F,SUS430F,W,WR,DM,PK,FA,23,23,,S0556,"SeAH SPECIAL STEEL CO,. LTD.",D2023110157,021,D23W11W0423,STS430FS6,C,7730,N,2023-12-01,3,9W91,산세,1,500,8100,소형압연,2,S32,OVERLAP,제품불량,표면,4,JR,폐기,2023-12-01,D,2023-07-25,2023-07-26,2023-07-28,,\3,\3,,,A,A,B301,2023-11-17,8100,2023-11-21,23,0,,,0,0,,,0,0,,,0,0,8100,2023-11-21,D,2024-01-03,,
