Time;[110:2];[110:10];[112:28];[112:29];[6.0]
15.03.2025 08:43:52.495366;13.6067;0;280;11;0
15.03.2025 08:43:52.595366;14.2591;0;280;11;0
15.03.2025 08:43:52.695366;13.9795;0;280;11;0
15.03.2025 08:43:52.795366;14.4455;0;280;11;0
15.03.2025 08:43:52.895366;14.4455;0;280;11;0
15.03.2025 08:43:52.995366;13.9795;0;280;11;0
15.03.2025 08:43:53.095366;13.7931;0;280;11;0
15.03.2025 08:43:53.195366;13.6999;0;280;11;0
15.03.2025 08:43:53.295366;13.6067;0;280;11;0
15.03.2025 08:43:53.395366;13.2339;0;280;11;0
15.03.2025 08:43:53.495366;13.6067;0;280;11;0
15.03.2025 08:43:53.595366;13.0475;0;280;11;0
15.03.2025 08:43:53.695366;13.5135;0;280;11;0
15.03.2025 08:43:53.795366;13.0475;0;280;11;0
15.03.2025 08:43:53.895366;12.8611;0;280;11;0
15.03.2025 08:43:53.995366;12.7679;0;280;11;0
15.03.2025 08:43:54.095366;12.6747;0;280;11;0
15.03.2025 08:43:54.195366;12.6747;0;280;11;0
15.03.2025 08:43:54.295366;12.4884;0;280;11;0
15.03.2025 08:43:54.395366;12.302;0;280;11;0
15.03.2025 08:43:54.495366;12.0224;0;280;11;0
15.03.2025 08:43:54.595366;12.0224;0;280;11;0
15.03.2025 08:43:54.695366;12.2088;0;280;11;0
15.03.2025 08:43:54.795366;12.302;0;280;11;0
15.03.2025 08:43:54.895366;11.6496;0;280;11;0
15.03.2025 08:43:54.995366;11.836;0;280;11;0
15.03.2025 08:43:55.095366;11.7428;0;280;11;0
15.03.2025 08:43:55.195366;11.4632;0;280;11;0
15.03.2025 08:43:55.295366;11.0904;0;280;11;0
15.03.2025 08:43:55.395366;11.1836;0;280;11;0
15.03.2025 08:43:55.495366;11.2768;0;280;11;0
15.03.2025 08:43:55.595366;11.2768;0;280;11;0
15.03.2025 08:43:55.695366;11.37;0;280;11;0
15.03.2025 08:43:55.795366;10.8108;0;280;11;0
15.03.2025 08:43:55.895366;10.7176;0;280;11;0
15.03.2025 08:43:55.995366;10.7176;0;280;11;0
15.03.2025 08:43:56.095366;10.7176;0;280;11;0
15.03.2025 08:43:56.195366;10.438;0;280;11;0
15.03.2025 08:43:56.295366;10.3448;0;280;11;0
15.03.2025 08:43:56.395366;10.2516;0;280;11;0
15.03.2025 08:43:56.495366;10.9972;0;280;11;0
15.03.2025 08:43:56.595366;10.7176;0;280;11;0
15.03.2025 08:43:56.695366;10.0652;0;280;11;0
15.03.2025 08:43:56.795366;9.97204;0;280;11;0
15.03.2025 08:43:56.895366;9.78565;0;280;11;0
15.03.2025 08:43:56.995366;10.438;0;280;11;0
15.03.2025 08:43:57.095366;10.438;0;280;11;0
15.03.2025 08:43:57.195366;10.0652;0;280;11;0
15.03.2025 08:43:57.295366;9.69245;0;280;11;0
15.03.2025 08:43:57.395366;9.59925;0;280;11;0
15.03.2025 08:43:57.495366;9.59925;0;280;11;0
15.03.2025 08:43:57.595366;9.31966;0;280;11;0
15.03.2025 08:43:57.695366;9.97204;0;280;11;0
15.03.2025 08:43:57.795366;10.3448;0;280;11;0
15.03.2025 08:43:57.895366;10.3448;0;280;11;0
15.03.2025 08:43:57.995366;10.0652;0;280;11;0
15.03.2025 08:43:58.095366;10.6244;0;280;11;0
15.03.2025 08:43:58.195366;10.1584;0;280;11;0
15.03.2025 08:43:58.295366;9.31966;0;280;11;0
15.03.2025 08:43:58.395366;9.41286;0;280;11;0
15.03.2025 08:43:58.495366;9.87884;0;280;11;0
15.03.2025 08:43:58.595366;9.50606;0;280;11;0
15.03.2025 08:43:58.695366;10.3448;0;280;11;0
15.03.2025 08:43:58.795366;10.2516;0;280;11;0
15.03.2025 08:43:58.895366;10.2516;0;280;11;0
15.03.2025 08:43:58.995366;10.5312;0;280;11;0
15.03.2025 08:43:59.095366;9.87884;0;280;11;0
15.03.2025 08:43:59.195366;9.78565;0;280;11;0
15.03.2025 08:43:59.295366;9.87884;0;280;11;0
15.03.2025 08:43:59.395366;10.2516;0;280;11;0
15.03.2025 08:43:59.495366;9.97204;0;280;11;0
15.03.2025 08:43:59.595366;9.97204;0;280;11;0
15.03.2025 08:43:59.695366;10.2516;0;280;11;0
15.03.2025 08:43:59.795366;10.0652;0;280;11;0
15.03.2025 08:43:59.895366;10.3448;0;280;11;0
15.03.2025 08:43:59.995366;10.3448;0;280;11;0
15.03.2025 08:44:00.095366;10.438;0;280;11;0
15.03.2025 08:44:00.195366;9.78565;0;280;11;0
15.03.2025 08:44:00.295366;9.69245;0;280;11;0
15.03.2025 08:44:00.395366;9.59925;0;280;11;0
15.03.2025 08:44:00.495366;9.22647;0;280;11;0
15.03.2025 08:44:00.595366;9.41286;0;280;11;0
15.03.2025 08:44:00.695366;9.78565;0;280;11;0
15.03.2025 08:44:00.795366;9.78565;0;280;11;0
15.03.2025 08:44:00.895366;10.2516;0;280;11;0
15.03.2025 08:44:00.995366;10.2516;0;280;11;0
15.03.2025 08:44:01.095366;10.7176;0;280;11;0
15.03.2025 08:44:01.195366;10.7176;0;280;11;0
15.03.2025 08:44:01.295366;10.6244;0;280;11;0
15.03.2025 08:44:01.395366;9.97204;0;280;11;0
15.03.2025 08:44:01.495366;9.13327;0;280;11;0
15.03.2025 08:44:01.595366;9.13327;0;280;11;0
15.03.2025 08:44:01.695366;9.13327;0;280;11;0
15.03.2025 08:44:01.795366;9.13327;0;280;11;0
15.03.2025 08:44:01.895366;9.87884;0;280;11;0
15.03.2025 08:44:01.995366;10.904;0;280;11;0
15.03.2025 08:44:02.095366;11.5564;0;280;11;0
15.03.2025 08:44:02.195366;11.37;0;280;11;0
15.03.2025 08:44:02.295366;11.1836;0;280;11;0
15.03.2025 08:44:02.395366;10.5312;0;280;11;0
15.03.2025 08:44:02.495366;10.3448;0;280;11;0
15.03.2025 08:44:02.595366;9.97204;0;280;11;0
15.03.2025 08:44:02.695366;10.5312;0;280;11;0
15.03.2025 08:44:02.795366;10.0652;0;280;11;0
15.03.2025 08:44:02.895366;10.7176;0;280;11;0
15.03.2025 08:44:02.995366;10.3448;0;280;11;0
15.03.2025 08:44:03.095366;10.2516;0;280;11;0
15.03.2025 08:44:03.195366;10.3448;0;280;11;0
15.03.2025 08:44:03.295366;9.78565;0;280;11;0
15.03.2025 08:44:03.395366;10.2516;0;280;11;0
15.03.2025 08:44:03.495366;9.87884;0;280;11;0
15.03.2025 08:44:03.595366;9.78565;0;280;11;0
15.03.2025 08:44:03.695366;9.78565;0;280;11;0
15.03.2025 08:44:03.795366;9.13327;0;280;11;0
15.03.2025 08:44:03.895366;9.22647;0;280;11;0
15.03.2025 08:44:03.995366;9.78565;0;280;11;0
15.03.2025 08:44:04.095366;10.9972;0;280;11;0
15.03.2025 08:44:04.195366;10.6244;0;280;11;0
15.03.2025 08:44:04.295366;10.6244;0;280;11;0
15.03.2025 08:44:04.395366;10.438;0;280;11;0
15.03.2025 08:44:04.495366;9.59925;0;280;11;0
15.03.2025 08:44:04.595366;9.69245;0;280;11;0
15.03.2025 08:44:04.695366;9.97204;0;280;11;0
15.03.2025 08:44:04.795366;10.0652;0;280;11;0
15.03.2025 08:44:04.895366;9.41286;0;280;11;0
15.03.2025 08:44:04.995366;9.97204;0;280;11;0
15.03.2025 08:44:05.095366;9.69245;0;280;11;0
15.03.2025 08:44:05.195366;10.0652;0;280;11;0
15.03.2025 08:44:05.295366;9.59925;0;280;11;0
15.03.2025 08:44:05.395366;10.438;0;280;11;0
15.03.2025 08:44:05.495366;9.87884;0;280;11;0
15.03.2025 08:44:05.595366;9.97204;0;280;11;0
15.03.2025 08:44:05.695366;10.2516;0;280;11;0
15.03.2025 08:44:05.795366;9.50606;0;280;11;0
15.03.2025 08:44:05.895366;9.69245;0;280;11;0
15.03.2025 08:44:05.995366;9.87884;0;280;11;0
15.03.2025 08:44:06.095366;9.87884;0;280;11;0
15.03.2025 08:44:06.195366;10.1584;0;280;11;0
15.03.2025 08:44:06.295366;10.1584;0;280;11;0
15.03.2025 08:44:06.395366;10.1584;0;280;11;0
15.03.2025 08:44:06.495366;10.3448;0;280;11;0
15.03.2025 08:44:06.595366;10.3448;0;280;11;0
15.03.2025 08:44:06.695366;10.438;0;280;11;0
15.03.2025 08:44:06.795366;10.438;0;280;11;0
15.03.2025 08:44:06.895366;9.41286;0;280;11;0
15.03.2025 08:44:06.995366;9.22647;0;280;11;0
15.03.2025 08:44:07.095366;9.22647;0;280;11;0
15.03.2025 08:44:07.195366;9.97204;0;280;11;0
15.03.2025 08:44:07.295366;9.97204;0;280;11;0
15.03.2025 08:44:07.395366;10.6244;0;280;11;0
15.03.2025 08:44:07.495366;10.904;0;280;11;0
15.03.2025 08:44:07.595366;10.7176;0;280;11;0
15.03.2025 08:44:07.695366;10.9972;0;280;11;0
15.03.2025 08:44:07.795366;10.9972;0;280;11;0
15.03.2025 08:44:07.895366;10.438;0;280;11;0
15.03.2025 08:44:07.995366;10.2516;0;280;11;0
15.03.2025 08:44:08.095366;10.3448;0;280;11;0
15.03.2025 08:44:08.195366;9.87884;0;280;11;0
15.03.2025 08:44:08.295366;9.97204;0;280;11;0
15.03.2025 08:44:08.395366;10.1584;0;280;11;0
15.03.2025 08:44:08.495366;10.1584;0;280;11;0
15.03.2025 08:44:08.595366;9.87884;0;280;11;0
15.03.2025 08:44:08.695366;9.87884;0;280;11;0
15.03.2025 08:44:08.795366;9.22647;0;280;11;0
15.03.2025 08:44:08.895366;9.22647;0;280;11;0
15.03.2025 08:44:08.995366;9.78565;0;280;11;0
15.03.2025 08:44:09.095366;9.59925;0;280;11;0
15.03.2025 08:44:09.195366;9.59925;0;280;11;0
15.03.2025 08:44:09.295366;10.9972;0;280;11;0
15.03.2025 08:44:09.395366;11.0904;0;280;11;0
15.03.2025 08:44:09.495366;10.8108;0;280;11;0
15.03.2025 08:44:09.595366;10.5312;0;280;11;0
15.03.2025 08:44:09.695366;10.438;0;280;11;0
15.03.2025 08:44:09.795366;9.78565;0;280;11;0
15.03.2025 08:44:09.895366;10.3448;0;280;11;0
15.03.2025 08:44:09.995366;10.5312;0;280;11;0
15.03.2025 08:44:10.095366;10.0652;0;280;11;0
15.03.2025 08:44:10.195366;10.0652;0;280;11;0
15.03.2025 08:44:10.295366;10.1584;0;280;11;0
15.03.2025 08:44:10.395366;9.59925;0;280;11;0
15.03.2025 08:44:10.495366;10.1584;0;280;11;0
15.03.2025 08:44:10.595366;9.78565;0;280;11;0
15.03.2025 08:44:10.695366;9.87884;0;280;11;0
15.03.2025 08:44:10.795366;9.22647;0;280;11;0
15.03.2025 08:44:10.895366;9.59925;0;280;11;0
15.03.2025 08:44:10.995366;9.59925;0;280;11;0
15.03.2025 08:44:11.095366;9.41286;0;280;11;0
15.03.2025 08:44:11.195366;9.41286;0;280;11;0
15.03.2025 08:44:11.295366;9.04007;0;280;11;0
15.03.2025 08:44:11.395366;9.69245;0;280;11;0
15.03.2025 08:44:11.495366;9.69245;0;280;11;0
15.03.2025 08:44:11.595366;9.31966;0;280;11;0
15.03.2025 08:44:11.695366;9.78565;0;280;11;0
15.03.2025 08:44:11.795366;10.6244;0;280;11;0
15.03.2025 08:44:11.895366;10.6244;0;280;11;0
15.03.2025 08:44:11.995366;10.8108;0;280;11;0
15.03.2025 08:44:12.095366;10.8108;0;280;11;0
15.03.2025 08:44:12.195366;10.8108;0;280;11;0
15.03.2025 08:44:12.295366;9.97204;0;280;11;0
15.03.2025 08:44:12.395366;9.13327;0;280;11;0
15.03.2025 08:44:12.495366;9.41286;0;280;11;0
15.03.2025 08:44:12.595366;9.87884;0;280;11;0
15.03.2025 08:44:12.695366;9.78565;0;280;11;0
15.03.2025 08:44:12.795366;9.41286;0;280;11;0
15.03.2025 08:44:12.895366;9.41286;0;280;11;0
15.03.2025 08:44:12.995366;8.85368;0;280;11;0
15.03.2025 08:44:13.095366;9.69245;0;280;11;0
15.03.2025 08:44:13.195366;10.1584;0;280;11;0
15.03.2025 08:44:13.295366;11.1836;0;280;11;0
15.03.2025 08:44:13.395366;10.9972;0;280;11;0
15.03.2025 08:44:13.495366;11.1836;0;280;11;0
15.03.2025 08:44:13.595366;11.1836;0;280;11;0
15.03.2025 08:44:13.695366;11.37;0;280;11;0
15.03.2025 08:44:13.795366;10.7176;0;280;11;0
15.03.2025 08:44:13.895366;10.8108;0;280;11;0
15.03.2025 08:44:13.995366;10.8108;0;280;11;0
15.03.2025 08:44:14.095366;10.8108;0;280;11;0
15.03.2025 08:44:14.195366;10.438;0;280;11;0
15.03.2025 08:44:14.295366;10.438;0;280;11;0
15.03.2025 08:44:14.395366;10.9972;0;280;11;0
15.03.2025 08:44:14.495366;10.9972;0;280;11;0
15.03.2025 08:44:14.595366;10.9972;0;280;11;0
15.03.2025 08:44:14.695366;10.904;0;280;11;0
15.03.2025 08:44:14.795366;10.3448;0.056;280;11;0
15.03.2025 08:44:14.895366;10.1584;0.28;280;11;0
15.03.2025 08:44:14.995366;10.1584;0.448;280;11;0
15.03.2025 08:44:15.095366;29.1705;0.5;280;11;0
15.03.2025 08:44:15.195366;31.3141;0.5;280;11;0
15.03.2025 08:44:15.295366;29.6365;0.5;280;11;0
15.03.2025 08:44:15.395366;27.959;0.5;280;11;0
15.03.2025 08:44:15.495366;26.1883;0.5;280;11;0
15.03.2025 08:44:15.595366;24.5107;0.5;280;11;0
15.03.2025 08:44:15.695366;22.8332;0.5;280;11;0
15.03.2025 08:44:15.795366;21.4352;0.5;280;11;0
15.03.2025 08:44:15.895366;20.1305;0.5;280;11;0
15.03.2025 08:44:15.995366;19.1053;0.5;280;11;0
15.03.2025 08:44:16.095366;18.0801;0.5;280;11;0
15.03.2025 08:44:16.195366;17.2414;0.5;280;11;0
15.03.2025 08:44:16.295366;16.4026;0.5;280;11;0
15.03.2025 08:44:16.395366;15.8434;0.5;280;11;0
15.03.2025 08:44:16.495366;15.1911;0.5;280;11;0
15.03.2025 08:44:16.595366;14.7251;0.5;280;11;0
15.03.2025 08:44:16.695366;14.2591;0.5;280;11;0
15.03.2025 08:44:16.795366;13.8863;0.5;280;11;0
15.03.2025 08:44:16.895366;13.8863;0.5;280;11;0
15.03.2025 08:44:16.995366;13.2339;0.5;280;11;0
15.03.2025 08:44:17.095366;13.2339;0.5;280;11;0
15.03.2025 08:44:17.195366;12.7679;0.5;280;11;0
15.03.2025 08:44:17.295366;12.5815;0.5;280;11;0
15.03.2025 08:44:17.395366;12.3952;0.5;280;11;0
15.03.2025 08:44:17.495366;12.1156;0.5;280;11;0
15.03.2025 08:44:17.595366;12.0224;0.5;280;11;0
15.03.2025 08:44:17.695366;11.9292;0.5;280;11;0
15.03.2025 08:44:17.795366;11.7428;0.5;280;11;0
15.03.2025 08:44:17.895366;11.5564;0.5;280;11;0
15.03.2025 08:44:17.995366;11.5564;0.5;280;11;0
15.03.2025 08:44:18.095366;11.5564;0.5;280;11;0
15.03.2025 08:44:18.195366;11.37;0.5;280;11;0
15.03.2025 08:44:18.295366;11.2768;0.5;280;11;0
15.03.2025 08:44:18.395366;11.2768;0.5;280;11;0
15.03.2025 08:44:18.495366;11.2768;0.5;280;11;0
15.03.2025 08:44:18.595366;11.1836;0.5;280;11;0
15.03.2025 08:44:18.695366;11.1836;0.5;280;11;0
15.03.2025 08:44:18.795366;11.0904;0.5;280;11;0
15.03.2025 08:44:18.895366;10.9972;0.5;280;11;0
15.03.2025 08:44:18.995366;10.904;0.5;280;11;0
15.03.2025 08:44:19.095366;10.8108;0.5;280;11;0
15.03.2025 08:44:19.195366;10.8108;0.5;280;11;0
15.03.2025 08:44:19.295366;10.8108;0.5;280;11;0
15.03.2025 08:44:19.395366;10.8108;0.5;280;11;0
15.03.2025 08:44:19.495366;10.7176;0.5;280;11;0
15.03.2025 08:44:19.595366;10.7176;0.5;280;11;0
15.03.2025 08:44:19.695366;10.7176;0.5;280;11;0
15.03.2025 08:44:19.795366;10.5312;0.5;280;11;0
15.03.2025 08:44:19.895366;10.5312;0.5;280;11;0
15.03.2025 08:44:19.995366;10.438;0.5;280;11;0
15.03.2025 08:44:20.095366;10.438;0.5;280;11;0
15.03.2025 08:44:20.195366;10.2516;0.5;280;11;0
15.03.2025 08:44:20.295366;10.2516;0.5;280;11;0
15.03.2025 08:44:20.395366;10.1584;0.5;280;11;0
15.03.2025 08:44:20.495366;10.2516;0.5;280;11;0
15.03.2025 08:44:20.595366;10.0652;0.5;280;11;0
15.03.2025 08:44:20.695366;10.0652;0.5;280;11;0
15.03.2025 08:44:20.795366;9.97204;0.5;280;11;0
15.03.2025 08:44:20.895366;10.3448;0.5;280;11;0
15.03.2025 08:44:20.995366;11.836;0.5;280;11;0
15.03.2025 08:44:21.095366;15.4706;0.5;280;11;0
15.03.2025 08:44:21.195366;19.4781;0.5;280;11;0
15.03.2025 08:44:21.295366;23.6719;0.5;280;11;0
15.03.2025 08:44:21.395366;27.5862;0.5;280;11;0
15.03.2025 08:44:21.495366;31.6869;0.5;280;11;0
15.03.2025 08:44:21.595366;35.1351;0.5;280;11;0
15.03.2025 08:44:21.695366;38.863;0.5;280;11;0
15.03.2025 08:44:21.795366;42.2181;0.597;280;11;0
15.03.2025 08:44:21.895366;45.8527;0.597;280;11;0
15.03.2025 08:44:21.995366;55.7316;0.597;280;11;0
15.03.2025 08:44:22.095366;57.7819;0.597;280;11;0
15.03.2025 08:44:22.195366;60.0186;0.597;280;11;0
15.03.2025 08:44:22.295366;63.2805;0.597;280;11;0
15.03.2025 08:44:22.395366;66.7288;0.597;280;11;0
15.03.2025 08:44:22.495366;70.8295;0.597;280;11;0
15.03.2025 08:44:22.595366;74.8369;0.597;280;11;0
15.03.2025 08:44:22.695366;79.4035;0.597;280;11;0
15.03.2025 08:44:22.795366;83.5974;0.597;280;11;0
15.03.2025 08:44:22.895366;88.0708;0.597;280;11;0
15.03.2025 08:44:22.995366;92.0783;0.597;280;11;0
15.03.2025 08:44:23.095366;96.1789;0.597;280;11;0
15.03.2025 08:44:23.195366;99.9068;0.597;280;11;0
15.03.2025 08:44:23.295366;103.635;0.597;280;11;0
15.03.2025 08:44:23.395366;106.803;0.597;280;11;0
15.03.2025 08:44:23.495366;109.879;0.597;280;11;0
15.03.2025 08:44:23.595366;109.879;0.597;280;11;0
15.03.2025 08:44:23.695366;115.191;0.597;280;11;0
15.03.2025 08:44:23.795366;117.801;0.597;280;11;0
15.03.2025 08:44:23.895366;120.224;0.597;280;11;0
15.03.2025 08:44:23.995366;122.181;0.597;280;11;0
15.03.2025 08:44:24.095366;124.231;0.597;280;11;0
15.03.2025 08:44:24.195366;126.188;0.597;280;11;0
15.03.2025 08:44:24.295366;126.188;0.597;280;11;0
15.03.2025 08:44:24.395366;129.916;0.597;280;11;0
15.03.2025 08:44:24.495366;131.873;0.597;280;11;0
15.03.2025 08:44:24.595366;133.83;0.597;280;11;0
15.03.2025 08:44:24.695366;135.694;0.597;280;11;0
15.03.2025 08:44:24.795366;137.558;0.597;280;11;0
15.03.2025 08:44:24.895366;139.329;0.597;280;11;0
15.03.2025 08:44:24.995366;139.329;0.597;280;11;0
15.03.2025 08:44:25.095366;142.964;0.597;280;11;0
15.03.2025 08:44:25.195366;144.921;0.597;280;11;0
15.03.2025 08:44:25.295366;144.921;0.597;280;11;0
15.03.2025 08:44:25.395366;147.996;0.597;280;11;0
15.03.2025 08:44:25.495366;147.996;0.597;280;11;0
15.03.2025 08:44:25.595366;150.699;0.597;280;11;0
15.03.2025 08:44:25.695366;152.377;0.597;280;11;0
15.03.2025 08:44:25.795366;153.961;0.597;280;11;0
15.03.2025 08:44:25.895366;155.638;0.597;280;11;0
15.03.2025 08:44:25.995366;157.502;0.597;280;11;0
15.03.2025 08:44:26.095366;158.993;0.597;280;11;0
15.03.2025 08:44:26.195366;158.993;0.597;280;11;0
15.03.2025 08:44:26.295366;157.409;0.597;280;11;0
15.03.2025 08:44:26.395366;154.147;0.597;280;11;0
15.03.2025 08:44:26.495366;148.462;0.597;280;11;0
15.03.2025 08:44:26.595366;142.311;0.597;280;11;0
15.03.2025 08:44:26.695366;142.311;0.597;280;11;0
15.03.2025 08:44:26.795366;130.662;0.597;280;11;0
15.03.2025 08:44:26.895366;130.662;0.597;280;11;0
15.03.2025 08:44:26.995366;116.962;0.597;280;11;0
15.03.2025 08:44:27.095366;106.524;0.597;280;11;0
15.03.2025 08:44:27.195366;97.0177;0.597;280;11;0
15.03.2025 08:44:27.295366;88.164;0.597;280;11;0
15.03.2025 08:44:27.395366;80.3355;0.597;280;11;0
15.03.2025 08:44:27.495366;72.6002;0.597;280;11;0
15.03.2025 08:44:27.595366;65.9832;0.597;280;11;0
15.03.2025 08:44:27.695366;59.5527;0.597;280;11;0
15.03.2025 08:44:27.795366;54.2404;0.597;280;11;0
15.03.2025 08:44:27.895366;49.0214;0.597;280;11;0
15.03.2025 08:44:27.995366;44.6412;0.597;225;12;0
15.03.2025 08:44:28.095366;44.6412;0.597;225;12;0
15.03.2025 08:44:28.195366;36.8127;0.597;225;12;0
15.03.2025 08:44:28.295366;33.3644;0.597;225;12;0
15.03.2025 08:44:28.395366;30.4753;0.597;225;12;0
15.03.2025 08:44:28.495366;27.6794;0.597;225;12;0
15.03.2025 08:44:28.595366;25.3495;0.597;225;12;0
15.03.2025 08:44:28.695366;23.1128;0.597;225;12;0
15.03.2025 08:44:28.795366;21.2488;0.597;225;12;0
15.03.2025 08:44:28.895366;19.3849;0.597;225;12;0
15.03.2025 08:44:28.995366;17.8938;0.597;225;12;0
15.03.2025 08:44:29.095366;16.4958;0.597;225;12;0
15.03.2025 08:44:29.195366;15.3774;0.597;225;12;0
15.03.2025 08:44:29.295366;14.2591;0.597;225;12;0
15.03.2025 08:44:29.395366;13.3271;0.597;225;12;0
15.03.2025 08:44:29.495366;12.4884;0.597;225;12;0
15.03.2025 08:44:29.595366;11.7428;0.597;225;12;0
15.03.2025 08:44:29.695366;11.0904;0.597;225;12;0
15.03.2025 08:44:29.795366;10.5312;0.597;225;12;0
15.03.2025 08:44:29.895366;10.5312;0.597;225;12;0
15.03.2025 08:44:29.995366;9.69245;0.597;225;12;0
15.03.2025 08:44:30.095366;9.69245;0.597;225;12;0
15.03.2025 08:44:30.195366;9.04007;0.597;225;12;0
15.03.2025 08:44:30.295366;8.76048;0.597;225;12;0
15.03.2025 08:44:30.395366;8.76048;0.597;225;12;0
15.03.2025 08:44:30.495366;8.85368;0.597;225;12;0
15.03.2025 08:44:30.595366;8.85368;0.597;225;12;0
15.03.2025 08:44:30.695366;9.87884;0.597;225;12;0
15.03.2025 08:44:30.795366;10.3448;0.597;225;12;0
15.03.2025 08:44:30.895366;10.6244;0.597;225;12;0
15.03.2025 08:44:30.995366;10.6244;0.429;225;12;0
15.03.2025 08:44:31.095366;10.6244;0.261;225;12;0
15.03.2025 08:44:31.195366;20.3169;0.037;225;12;0
15.03.2025 08:44:31.295366;29.5433;0;225;12;0
15.03.2025 08:44:31.395366;32.9916;0;225;12;0
15.03.2025 08:44:31.495366;31.2209;0;225;12;0
15.03.2025 08:44:31.595366;29.3569;0;225;12;0
15.03.2025 08:44:31.695366;26.7474;0;225;12;0
15.03.2025 08:44:31.795366;26.7474;0;225;12;0
15.03.2025 08:44:31.895366;21.9944;0;225;12;0
15.03.2025 08:44:31.995366;19.9441;0;225;12;0
15.03.2025 08:44:32.095366;17.987;0;225;12;0
15.03.2025 08:44:32.195366;16.2162;0;225;12;0
15.03.2025 08:44:32.295366;14.5387;0;225;12;0
15.03.2025 08:44:32.395366;13.3271;0;225;12;0
15.03.2025 08:44:32.495366;12.0224;0;225;12;0
15.03.2025 08:44:32.595366;11.1836;0;225;12;0
15.03.2025 08:44:32.695366;10.0652;0;225;12;0
15.03.2025 08:44:32.795366;9.69245;0;225;12;0
15.03.2025 08:44:32.895366;8.94688;0;225;12;0
15.03.2025 08:44:32.995366;8.10811;0;225;12;0
15.03.2025 08:44:33.095366;7.64212;0;225;12;0
15.03.2025 08:44:33.195366;7.64212;0;225;12;0
15.03.2025 08:44:33.295366;9.50606;0;225;12;0
15.03.2025 08:44:33.395366;9.50606;0;225;12;0
15.03.2025 08:44:33.495366;10.5312;0;225;12;0
15.03.2025 08:44:33.595366;10.9972;0;225;12;0
15.03.2025 08:44:33.695366;10.9972;0;225;12;0
15.03.2025 08:44:33.795366;11.7428;0;225;12;0
15.03.2025 08:44:33.895366;12.302;0;225;12;0
15.03.2025 08:44:33.995366;11.836;-0.168;225;12;0
15.03.2025 08:44:34.095366;11.836;-0.392;225;12;0
15.03.2025 08:44:34.195366;24.4175;-0.5;225;12;0
15.03.2025 08:44:34.295366;33.5508;-0.5;225;12;0
15.03.2025 08:44:34.395366;36.0671;-0.5;225;12;0
15.03.2025 08:44:34.495366;33.644;-0.5;225;12;0
15.03.2025 08:44:34.595366;31.7801;-0.5;225;12;0
15.03.2025 08:44:34.695366;29.5433;-0.5;225;12;0
15.03.2025 08:44:34.795366;27.6794;-0.5;225;12;0
15.03.2025 08:44:34.895366;25.8155;-0.5;225;12;0
15.03.2025 08:44:34.995366;24.2311;-0.5;225;12;0
15.03.2025 08:44:35.095366;22.8332;-0.5;225;12;0
15.03.2025 08:44:35.195366;21.6216;-0.5;225;12;0
15.03.2025 08:44:35.295366;21.6216;-0.5;225;12;0
15.03.2025 08:44:35.395366;19.6645;-0.5;225;12;0
15.03.2025 08:44:35.495366;18.7325;-0.5;225;12;0
15.03.2025 08:44:35.595366;18.0801;-0.5;225;12;0
15.03.2025 08:44:35.695366;17.4278;-0.5;225;12;0
15.03.2025 08:44:35.795366;16.9618;-0.5;225;12;0
15.03.2025 08:44:35.895366;16.4026;-0.5;225;12;0
15.03.2025 08:44:35.995366;16.0298;-0.5;225;12;0
15.03.2025 08:44:36.095366;15.657;-0.5;225;12;0
15.03.2025 08:44:36.195366;15.2842;-0.5;225;12;0
15.03.2025 08:44:36.295366;15.0979;-0.5;225;12;0
15.03.2025 08:44:36.395366;14.7251;-0.5;225;12;0
15.03.2025 08:44:36.495366;14.5387;-0.5;225;12;0
15.03.2025 08:44:36.595366;14.3523;-0.5;225;12;0
15.03.2025 08:44:36.695366;14.1659;-0.5;225;12;0
15.03.2025 08:44:36.795366;14.0727;-0.5;225;12;0
15.03.2025 08:44:36.895366;14.0727;-0.5;225;12;0
15.03.2025 08:44:36.995366;13.6067;-0.5;225;12;0
15.03.2025 08:44:37.095366;13.5135;-0.5;225;12;0
15.03.2025 08:44:37.195366;13.4203;-0.5;225;12;0
15.03.2025 08:44:37.295366;13.2339;-0.5;225;12;0
15.03.2025 08:44:37.395366;13.1407;-0.5;225;12;0
15.03.2025 08:44:37.495366;12.9543;-0.5;225;12;0
15.03.2025 08:44:37.595366;12.9543;-0.5;225;12;0
15.03.2025 08:44:37.695366;12.8611;-0.5;225;12;0
15.03.2025 08:44:37.795366;12.7679;-0.5;225;12;0
15.03.2025 08:44:37.895366;12.6747;-0.5;225;12;0
15.03.2025 08:44:37.995366;12.4884;-0.5;225;12;0
15.03.2025 08:44:38.095366;12.4884;-0.5;225;12;0
15.03.2025 08:44:38.195366;12.302;-0.5;225;12;0
15.03.2025 08:44:38.295366;12.302;-0.5;225;12;0
15.03.2025 08:44:38.395366;12.2088;-0.5;225;12;0
15.03.2025 08:44:38.495366;12.1156;-0.5;225;12;0
15.03.2025 08:44:38.595366;12.0224;-0.5;225;12;0
15.03.2025 08:44:38.695366;12.0224;-0.5;225;12;0
15.03.2025 08:44:38.795366;12.0224;-0.5;225;12;0
15.03.2025 08:44:38.895366;15.0979;-0.5;225;12;0
15.03.2025 08:44:38.995366;22.9264;-0.5;225;12;0
15.03.2025 08:44:39.095366;22.9264;-0.5;225;12;0
