Time;[110:2];[110:10];[112:28];[112:29];[6.0]
09.03.2025 14:31:36.829376;10.1584;0;408;1;0
09.03.2025 14:31:36.929376;10.3448;0;408;1;0
09.03.2025 14:31:37.029376;10.438;0;408;1;0
09.03.2025 14:31:37.129376;9.97204;0;408;1;0
09.03.2025 14:31:37.229376;9.97204;0;408;1;0
09.03.2025 14:31:37.329376;9.31966;0;408;1;0
09.03.2025 14:31:37.429376;9.59925;0;408;1;0
09.03.2025 14:31:37.529376;9.69245;0;408;1;0
09.03.2025 14:31:37.629376;9.50606;0;408;1;0
09.03.2025 14:31:37.729376;9.50606;0;408;1;0
09.03.2025 14:31:37.829376;9.04007;0;408;1;0
09.03.2025 14:31:37.929376;9.78565;0;408;1;0
09.03.2025 14:31:38.029376;10.1584;0;408;1;0
09.03.2025 14:31:38.129376;9.87884;0;408;1;0
09.03.2025 14:31:38.229376;9.31966;0;408;1;0
09.03.2025 14:31:38.329376;9.69245;0;408;1;0
09.03.2025 14:31:38.429376;10.7176;0;408;1;0
09.03.2025 14:31:38.529376;10.8108;0;408;1;0
09.03.2025 14:31:38.629376;10.0652;0;408;1;0
09.03.2025 14:31:38.729376;9.97204;0;408;1;0
09.03.2025 14:31:38.829376;9.97204;0;408;1;0
09.03.2025 14:31:38.929376;10.7176;0;408;1;0
09.03.2025 14:31:39.029376;10.2516;0;408;1;0
09.03.2025 14:31:39.129376;9.69245;0;408;1;0
09.03.2025 14:31:39.229376;9.87884;0;408;1;0
09.03.2025 14:31:39.329376;9.50606;0;408;1;0
09.03.2025 14:31:39.429376;9.04007;0;408;1;0
09.03.2025 14:31:39.529376;9.22647;0;408;1;0
09.03.2025 14:31:39.629376;9.69245;0;408;1;0
09.03.2025 14:31:39.729376;10.3448;0;408;1;0
09.03.2025 14:31:39.829376;11.1836;0;408;1;0
09.03.2025 14:31:39.929376;11.37;0;408;1;0
09.03.2025 14:31:40.029376;11.1836;0;408;1;0
09.03.2025 14:31:40.129376;11.0904;0;408;1;0
09.03.2025 14:31:40.229376;11.37;0;408;1;0
09.03.2025 14:31:40.329376;10.904;0;408;1;0
09.03.2025 14:31:40.429376;10.904;0;408;1;0
09.03.2025 14:31:40.529376;11.1836;0;408;1;0
09.03.2025 14:31:40.629376;10.8108;0;408;1;0
09.03.2025 14:31:40.729376;11.2768;0;408;1;0
09.03.2025 14:31:40.829376;10.8108;0;408;1;0
09.03.2025 14:31:40.929376;10.7176;0;408;1;0
09.03.2025 14:31:41.029376;10.904;0;408;1;0
09.03.2025 14:31:41.129376;11.5564;0;408;1;0
09.03.2025 14:31:41.229376;11.37;0;408;1;0
09.03.2025 14:31:41.329376;10.7176;0;408;1;0
09.03.2025 14:31:41.429376;10.2516;0;408;1;0
09.03.2025 14:31:41.529376;9.87884;0;408;1;0
09.03.2025 14:31:41.629376;10.5312;0;408;1;0
09.03.2025 14:31:41.729376;10.7176;0;408;1;0
09.03.2025 14:31:41.829376;10.1584;0;408;1;0
09.03.2025 14:31:41.929376;9.50606;0;408;1;0
09.03.2025 14:31:42.029376;9.59925;0;408;1;0
09.03.2025 14:31:42.129376;9.59925;0;408;1;0
09.03.2025 14:31:42.229376;9.78565;0;408;1;0
09.03.2025 14:31:42.329376;9.97204;0;408;1;0
09.03.2025 14:31:42.429376;10.2516;0;408;1;0
09.03.2025 14:31:42.529376;9.87884;0;408;1;0
09.03.2025 14:31:42.629376;9.13327;0;408;1;0
09.03.2025 14:31:42.729376;9.22647;0;408;1;0
09.03.2025 14:31:42.829376;10.2516;0;408;1;0
09.03.2025 14:31:42.929376;10.2516;0;408;1;0
09.03.2025 14:31:43.029376;10.3448;0;408;1;0
09.03.2025 14:31:43.129376;10.0652;0;408;1;0
09.03.2025 14:31:43.229376;10.2516;0;408;1;0
09.03.2025 14:31:43.329376;10.3448;0;408;1;0
09.03.2025 14:31:43.429376;9.59925;0;408;1;0
09.03.2025 14:31:43.529376;9.59925;0;408;1;0
09.03.2025 14:31:43.629376;9.78565;0;408;1;0
09.03.2025 14:31:43.729376;10.2516;0;408;1;0
09.03.2025 14:31:43.829376;10.8108;0;408;1;0
09.03.2025 14:31:43.929376;10.6244;0;408;1;0
09.03.2025 14:31:44.029376;10.3448;0;408;1;0
09.03.2025 14:31:44.129376;9.87884;0;408;1;0
09.03.2025 14:31:44.229376;9.41286;0;408;1;0
09.03.2025 14:31:44.329376;8.85368;0;408;1;0
09.03.2025 14:31:44.429376;9.22647;0;408;1;0
09.03.2025 14:31:44.529376;10.1584;0;408;1;0
09.03.2025 14:31:44.629376;10.5312;0;408;1;0
09.03.2025 14:31:44.729376;10.8108;0;408;1;0
09.03.2025 14:31:44.829376;10.7176;0;408;1;0
09.03.2025 14:31:44.929376;10.438;0;408;1;0
09.03.2025 14:31:45.029376;9.69245;0;408;1;0
09.03.2025 14:31:45.129376;9.59925;0;408;1;0
09.03.2025 14:31:45.229376;8.94688;0;408;1;0
09.03.2025 14:31:45.329376;9.22647;0;408;1;0
09.03.2025 14:31:45.429376;9.97204;0;408;1;0
09.03.2025 14:31:45.529376;10.3448;0;408;1;0
09.03.2025 14:31:45.629376;10.904;0;408;1;0
09.03.2025 14:31:45.729376;10.5312;0;408;1;0
09.03.2025 14:31:45.829376;10.2516;0;408;1;0
09.03.2025 14:31:45.929376;9.50606;0;408;1;0
09.03.2025 14:31:46.029376;9.13327;0;408;1;0
09.03.2025 14:31:46.129376;9.78565;0;408;1;0
09.03.2025 14:31:46.229376;10.1584;0;408;1;0
09.03.2025 14:31:46.329376;10.3448;0;408;1;0
09.03.2025 14:31:46.429376;9.78565;0;408;1;0
09.03.2025 14:31:46.529376;9.87884;0;408;1;0
09.03.2025 14:31:46.629376;9.50606;0;408;1;0
09.03.2025 14:31:46.729376;9.59925;0;408;1;0
09.03.2025 14:31:46.829376;9.87884;0;408;1;0
09.03.2025 14:31:46.929376;10.904;0;408;1;0
09.03.2025 14:31:47.029376;11.2768;0;408;1;0
09.03.2025 14:31:47.129376;10.9972;0;408;1;0
09.03.2025 14:31:47.229376;10.8108;0;408;1;0
09.03.2025 14:31:47.329376;10.7176;0;408;1;0
09.03.2025 14:31:47.429376;10.0652;0;408;1;0
09.03.2025 14:31:47.529376;9.87884;0;408;1;0
09.03.2025 14:31:47.629376;9.78565;0;408;1;0
09.03.2025 14:31:47.729376;10.1584;0;408;1;0
09.03.2025 14:31:47.829376;10.2516;0;408;1;0
09.03.2025 14:31:47.929376;10.2516;0;408;1;0
09.03.2025 14:31:48.029376;9.69245;0;408;1;0
09.03.2025 14:31:48.129376;9.04007;0;408;1;0
09.03.2025 14:31:48.229376;9.13327;0;408;1;0
09.03.2025 14:31:48.329376;9.69245;0;408;1;0
09.03.2025 14:31:48.429376;10.1584;0;408;1;0
09.03.2025 14:31:48.529376;10.8108;0;408;1;0
09.03.2025 14:31:48.629376;11.0904;0;408;1;0
09.03.2025 14:31:48.729376;11.1836;0;408;1;0
09.03.2025 14:31:48.829376;10.5312;0;408;1;0
09.03.2025 14:31:48.929376;10.3448;0;408;1;0
09.03.2025 14:31:49.029376;10.5312;0;408;1;0
09.03.2025 14:31:49.129376;9.97204;0;408;1;0
09.03.2025 14:31:49.229376;9.97204;0;408;1;0
09.03.2025 14:31:49.329376;10.0652;0;408;1;0
09.03.2025 14:31:49.429376;9.59925;0;408;1;0
09.03.2025 14:31:49.529376;10.438;0;408;1;0
09.03.2025 14:31:49.629376;10.5312;0;408;1;0
09.03.2025 14:31:49.729376;10.2516;0;408;1;0
09.03.2025 14:31:49.829376;9.41286;0;408;1;0
09.03.2025 14:31:49.929376;9.41286;0;408;1;0
09.03.2025 14:31:50.029376;9.78565;0;408;1;0
09.03.2025 14:31:50.129376;10.3448;0;408;1;0
09.03.2025 14:31:50.229376;9.97204;0;408;1;0
09.03.2025 14:31:50.329376;9.87884;0;408;1;0
09.03.2025 14:31:50.429376;10.1584;0;408;1;0
09.03.2025 14:31:50.529376;10.0652;0;408;1;0
09.03.2025 14:31:50.629376;9.97204;0;408;1;0
09.03.2025 14:31:50.729376;10.2516;0;408;1;0
09.03.2025 14:31:50.829376;10.904;0;408;1;0
09.03.2025 14:31:50.929376;10.438;0;408;1;0
09.03.2025 14:31:51.029376;10.438;0;408;1;0
09.03.2025 14:31:51.129376;9.97204;0;408;1;0
09.03.2025 14:31:51.229376;9.41286;0;408;1;0
09.03.2025 14:31:51.329376;9.13327;0;408;1;0
09.03.2025 14:31:51.429376;8.66729;0;408;1;0
09.03.2025 14:31:51.529376;9.13327;0;408;1;0
09.03.2025 14:31:51.629376;9.87884;0;408;1;0
09.03.2025 14:31:51.729376;10.6244;0;408;1;0
09.03.2025 14:31:51.829376;10.9972;0;408;1;0
09.03.2025 14:31:51.929376;11.7428;0;408;1;0
09.03.2025 14:31:52.029376;12.1156;0;408;1;0
09.03.2025 14:31:52.129376;11.836;0;408;1;0
09.03.2025 14:31:52.229376;11.7428;0;408;1;0
09.03.2025 14:31:52.329376;11.6496;0;408;1;0
09.03.2025 14:31:52.429376;11.5564;0;408;1;0
09.03.2025 14:31:52.529376;11.5564;0;408;1;0
09.03.2025 14:31:52.629376;10.904;0;408;1;0
09.03.2025 14:31:52.729376;10.904;0;408;1;0
09.03.2025 14:31:52.829376;10.6244;0;408;1;0
09.03.2025 14:31:52.929376;10.1584;0;408;1;0
09.03.2025 14:31:53.029376;10.904;0;408;1;0
09.03.2025 14:31:53.129376;11.0904;0;408;1;0
09.03.2025 14:31:53.229376;10.6244;0;408;1;0
09.03.2025 14:31:53.329376;10.1584;0;408;1;0
09.03.2025 14:31:53.429376;10.6244;0;408;1;0
09.03.2025 14:31:53.529376;10.7176;0;408;1;0
09.03.2025 14:31:53.629376;10.7176;0;408;1;0
09.03.2025 14:31:53.729376;10.1584;0;408;1;0
09.03.2025 14:31:53.829376;9.87884;0;408;1;0
09.03.2025 14:31:53.929376;9.50606;0;408;1;0
09.03.2025 14:31:54.029376;10.1584;0;408;1;0
09.03.2025 14:31:54.129376;9.78565;0;408;1;0
09.03.2025 14:31:54.229376;9.69245;0;408;1;0
09.03.2025 14:31:54.329376;9.97204;0;408;1;0
09.03.2025 14:31:54.429376;10.2516;0;408;1;0
09.03.2025 14:31:54.529376;9.78565;0;408;1;0
09.03.2025 14:31:54.629376;9.69245;0;408;1;0
09.03.2025 14:31:54.729376;9.78565;0;408;1;0
09.03.2025 14:31:54.829376;9.31966;0;408;1;0
09.03.2025 14:31:54.929376;8.66729;0;408;1;0
09.03.2025 14:31:55.029376;9.13327;0;408;1;0
09.03.2025 14:31:55.129376;9.78565;0;408;1;0
09.03.2025 14:31:55.229376;10.6244;0;408;1;0
09.03.2025 14:31:55.329376;10.9972;0;408;1;0
09.03.2025 14:31:55.429376;10.8108;0;408;1;0
09.03.2025 14:31:55.529376;10.7176;0;408;1;0
09.03.2025 14:31:55.629376;11.37;0;408;1;0
09.03.2025 14:31:55.729376;11.7428;0;408;1;0
09.03.2025 14:31:55.829376;11.37;0;408;1;0
09.03.2025 14:31:55.929376;11.2768;0;408;1;0
09.03.2025 14:31:56.029376;11.0904;0;408;1;0
09.03.2025 14:31:56.129376;11.1836;0;408;1;0
09.03.2025 14:31:56.229376;10.5312;0;408;1;0
09.03.2025 14:31:56.329376;10.3448;0;408;1;0
09.03.2025 14:31:56.429376;10.438;0;408;1;0
09.03.2025 14:31:56.529376;10.6244;0;408;1;0
09.03.2025 14:31:56.629376;10.8108;0;408;1;0
09.03.2025 14:31:56.729376;10.3448;0;408;1;0
09.03.2025 14:31:56.829376;9.97204;0;408;1;0
09.03.2025 14:31:56.929376;9.69245;0;408;1;0
09.03.2025 14:31:57.029376;9.78565;0;408;1;0
09.03.2025 14:31:57.129376;9.97204;0;408;1;0
09.03.2025 14:31:57.229376;9.50606;0;408;1;0
09.03.2025 14:31:57.329376;9.59925;0;408;1;0
09.03.2025 14:31:57.429376;9.69245;0;408;1;0
09.03.2025 14:31:57.529376;9.97204;0;408;1;0
09.03.2025 14:31:57.629376;10.0652;0;408;1;0
09.03.2025 14:31:57.729376;9.59925;0;408;1;0
09.03.2025 14:31:57.829376;9.59925;0;408;1;0
09.03.2025 14:31:57.929376;9.22647;0;408;1;0
09.03.2025 14:31:58.029376;9.22647;0;408;1;0
09.03.2025 14:31:58.129376;9.78565;0;408;1;0
09.03.2025 14:31:58.229376;9.50606;0;408;1;0
09.03.2025 14:31:58.329376;8.94688;0;408;1;0
09.03.2025 14:31:58.429376;9.50606;0;408;1;0
09.03.2025 14:31:58.529376;10.0652;0;408;1;0
09.03.2025 14:31:58.629376;9.78565;0;408;1;0
09.03.2025 14:31:58.729376;9.97204;0;408;1;0
09.03.2025 14:31:58.829376;10.3448;0;408;1;0
09.03.2025 14:31:58.929376;10.7176;0;408;1;0
09.03.2025 14:31:59.029376;10.6244;0;408;1;0
09.03.2025 14:31:59.129376;10.904;0;408;1;0
09.03.2025 14:31:59.229376;10.9972;0;408;1;0
09.03.2025 14:31:59.329376;10.3448;0;408;1;0
09.03.2025 14:31:59.429376;9.59925;0;408;1;0
09.03.2025 14:31:59.529376;9.31966;0;408;1;0
09.03.2025 14:31:59.629376;9.13327;0;408;1;0
09.03.2025 14:31:59.729376;8.66729;0;408;1;0
09.03.2025 14:31:59.829376;8.2013;0;408;1;0
09.03.2025 14:31:59.929376;9.97204;0;408;1;0
09.03.2025 14:32:00.029376;10.0652;0;408;1;0
09.03.2025 14:32:00.129376;10.6244;0;408;1;0
09.03.2025 14:32:00.229376;11.37;0;408;1;0
09.03.2025 14:32:00.329376;10.9972;0;408;1;0
09.03.2025 14:32:00.429376;10.904;0;408;1;0
09.03.2025 14:32:00.529376;10.9972;0;408;1;0
09.03.2025 14:32:00.629376;10.8108;0;408;1;0
09.03.2025 14:32:00.729376;10.1584;0;408;1;0
09.03.2025 14:32:00.829376;10.5312;0;408;1;0
09.03.2025 14:32:00.929376;10.3448;0;408;1;0
09.03.2025 14:32:01.029376;10.0652;0;408;1;0
09.03.2025 14:32:01.129376;9.78565;0;408;1;0
09.03.2025 14:32:01.229376;10.8108;0;408;1;0
09.03.2025 14:32:01.329376;10.438;0;408;1;0
09.03.2025 14:32:01.429376;9.78565;0;408;1;0
09.03.2025 14:32:01.529376;9.69245;0;408;1;0
09.03.2025 14:32:01.629376;9.69245;0;408;1;0
09.03.2025 14:32:01.729376;9.97204;0;408;1;0
09.03.2025 14:32:01.829376;10.1584;0;408;1;0
09.03.2025 14:32:01.929376;9.69245;0;408;1;0
09.03.2025 14:32:02.029376;9.78565;0;408;1;0
09.03.2025 14:32:02.129376;9.69245;0;408;1;0
09.03.2025 14:32:02.229376;9.69245;0;408;1;0
09.03.2025 14:32:02.329376;9.22647;0;408;1;0
09.03.2025 14:32:02.429376;9.41286;0;408;1;0
09.03.2025 14:32:02.529376;9.59925;0;408;1;0
09.03.2025 14:32:02.629376;9.13327;0;408;1;0
09.03.2025 14:32:02.729376;9.13327;0;408;1;0
09.03.2025 14:32:02.829376;8.76048;0;408;1;0
09.03.2025 14:32:02.929376;9.22647;0;408;1;0
09.03.2025 14:32:03.029376;10.2516;0;408;1;0
09.03.2025 14:32:03.129376;10.904;0;408;1;0
09.03.2025 14:32:03.229376;11.37;0;408;1;0
09.03.2025 14:32:03.329376;10.9972;0;408;1;0
09.03.2025 14:32:03.429376;10.6244;0;408;1;0
09.03.2025 14:32:03.529376;11.0904;0;408;1;0
09.03.2025 14:32:03.629376;11.0904;0;408;1;0
09.03.2025 14:32:03.729376;10.904;0;408;1;0
09.03.2025 14:32:03.829376;10.6244;0;408;1;0
09.03.2025 14:32:03.929376;10.904;0;408;1;0
09.03.2025 14:32:04.029376;11.0904;0;408;1;0
09.03.2025 14:32:04.129376;10.5312;0;408;1;0
09.03.2025 14:32:04.229376;10.438;0;408;1;0
09.03.2025 14:32:04.329376;9.97204;0;408;1;0
09.03.2025 14:32:04.429376;10.2516;0;408;1;0
09.03.2025 14:32:04.529376;10.5312;0;408;1;0
09.03.2025 14:32:04.629376;10.6244;0;408;1;0
09.03.2025 14:32:04.729376;10.6244;0;408;1;0
09.03.2025 14:32:04.829376;10.438;0;408;1;0
09.03.2025 14:32:04.929376;10.7176;0;408;1;0
09.03.2025 14:32:05.029376;10.2516;0;408;1;0
09.03.2025 14:32:05.129376;9.78565;0;408;1;0
09.03.2025 14:32:05.229376;9.69245;0;408;1;0
09.03.2025 14:32:05.329376;9.78565;0;408;1;0
09.03.2025 14:32:05.429376;10.0652;0;408;1;0
09.03.2025 14:32:05.529376;9.78565;0;408;1;0
09.03.2025 14:32:05.629376;9.78565;0;408;1;0
09.03.2025 14:32:05.729376;9.04007;0;408;1;0
09.03.2025 14:32:05.829376;9.22647;0;408;1;0
09.03.2025 14:32:05.929376;9.78565;0;408;1;0
09.03.2025 14:32:06.029376;9.97204;0;408;1;0
09.03.2025 14:32:06.129376;10.7176;0;408;1;0
09.03.2025 14:32:06.229376;11.2768;0;408;1;0
09.03.2025 14:32:06.329376;11.4632;0;408;1;0
09.03.2025 14:32:06.429376;11.0904;0;408;1;0
09.03.2025 14:32:06.529376;10.438;0;408;1;0
09.03.2025 14:32:06.629376;10.3448;0;408;1;0
09.03.2025 14:32:06.729376;10.5312;0;408;1;0
09.03.2025 14:32:06.829376;10.3448;0;408;1;0
09.03.2025 14:32:06.929376;10.7176;0;408;1;0
09.03.2025 14:32:07.029376;10.904;0;408;1;0
09.03.2025 14:32:07.129376;10.6244;0;408;1;0
09.03.2025 14:32:07.229376;10.7176;0;408;1;0
09.03.2025 14:32:07.329376;9.97204;0;408;1;0
09.03.2025 14:32:07.429376;9.87884;0;408;1;0
09.03.2025 14:32:07.529376;9.97204;0;408;1;0
09.03.2025 14:32:07.629376;9.59925;0;408;1;0
09.03.2025 14:32:07.729376;9.59925;0;408;1;0
09.03.2025 14:32:07.829376;9.78565;0;408;1;0
09.03.2025 14:32:07.929376;10.5312;0;408;1;0
09.03.2025 14:32:08.029376;10.2516;0;408;1;0
09.03.2025 14:32:08.129376;9.50606;0;408;1;0
09.03.2025 14:32:08.229376;9.50606;0;408;1;0
09.03.2025 14:32:08.329376;9.59925;0;408;1;0
09.03.2025 14:32:08.429376;9.59925;0;408;1;0
09.03.2025 14:32:08.529376;9.59925;0;408;1;0
09.03.2025 14:32:08.629376;9.04007;0;408;1;0
09.03.2025 14:32:08.729376;8.57409;0;408;1;0
09.03.2025 14:32:08.829376;9.78565;0;408;1;0
09.03.2025 14:32:08.929376;9.87884;0;408;1;0
09.03.2025 14:32:09.029376;10.438;0;408;1;0
09.03.2025 14:32:09.129376;10.904;0;408;1;0
09.03.2025 14:32:09.229376;11.7428;0;408;1;0
09.03.2025 14:32:09.329376;11.5564;0;408;1;0
09.03.2025 14:32:09.429376;10.8108;0;408;1;0
09.03.2025 14:32:09.529376;10.5312;0;408;1;0
09.03.2025 14:32:09.629376;10.1584;0;408;1;0
09.03.2025 14:32:09.729376;10.8108;0;408;1;0
09.03.2025 14:32:09.829376;10.438;0;408;1;0
09.03.2025 14:32:09.929376;9.69245;0;408;1;0
09.03.2025 14:32:10.029376;9.69245;0;408;1;0
09.03.2025 14:32:10.129376;9.69245;0;408;1;0
09.03.2025 14:32:10.229376;10.5312;0;408;1;0
09.03.2025 14:32:10.329376;10.2516;0;408;1;0
09.03.2025 14:32:10.429376;10.2516;0;408;1;0
09.03.2025 14:32:10.529376;9.50606;0;408;1;0
09.03.2025 14:32:10.629376;9.59925;0;408;1;0
09.03.2025 14:32:10.729376;9.78565;0;408;1;0
09.03.2025 14:32:10.829376;9.41286;0;408;1;0
09.03.2025 14:32:10.929376;10.6244;0;408;1;0
09.03.2025 14:32:11.029376;10.904;0;408;1;0
09.03.2025 14:32:11.129376;10.2516;0;408;1;0
09.03.2025 14:32:11.229376;9.50606;0;408;1;0
09.03.2025 14:32:11.329376;9.50606;0;408;1;0
09.03.2025 14:32:11.429376;9.59925;0;408;1;0
09.03.2025 14:32:11.529376;9.87884;0;408;1;0
09.03.2025 14:32:11.629376;10.0652;0;408;1;0
09.03.2025 14:32:11.729376;10.8108;0;408;1;0
09.03.2025 14:32:11.829376;10.9972;0;408;1;0
09.03.2025 14:32:11.929376;10.438;0;408;1;0
09.03.2025 14:32:12.029376;10.3448;0;408;1;0
09.03.2025 14:32:12.129376;9.87884;0;408;1;0
09.03.2025 14:32:12.229376;9.78565;0;408;1;0
09.03.2025 14:32:12.329376;9.87884;0;408;1;0
09.03.2025 14:32:12.429376;9.50606;0;408;1;0
09.03.2025 14:32:12.529376;9.59925;0;408;1;0
09.03.2025 14:32:12.629376;9.69245;0;408;1;0
09.03.2025 14:32:12.729376;9.31966;0;408;1;0
09.03.2025 14:32:12.829376;9.31966;0;408;1;0
09.03.2025 14:32:12.929376;9.69245;0;408;1;0
09.03.2025 14:32:13.029376;9.87884;0;408;1;0
09.03.2025 14:32:13.129376;9.59925;0;408;1;0
09.03.2025 14:32:13.229376;8.94688;0;408;1;0
09.03.2025 14:32:13.329376;9.50606;0;408;1;0
09.03.2025 14:32:13.429376;10.5312;0;408;1;0
09.03.2025 14:32:13.529376;10.1584;0;408;1;0
09.03.2025 14:32:13.629376;9.50606;0;408;1;0
09.03.2025 14:32:13.729376;9.69245;0;408;1;0
09.03.2025 14:32:13.829376;10.2516;0;408;1;0
09.03.2025 14:32:13.929376;10.5312;0;408;1;0
09.03.2025 14:32:14.029376;10.1584;0;408;1;0
09.03.2025 14:32:14.129376;10.8108;0;408;1;0
09.03.2025 14:32:14.229376;10.2516;0;408;1;0
09.03.2025 14:32:14.329376;9.50606;0;408;1;0
09.03.2025 14:32:14.429376;9.50606;0;408;1;0
09.03.2025 14:32:14.529376;9.78565;0;408;1;0
09.03.2025 14:32:14.629376;9.59925;0;408;1;0
09.03.2025 14:32:14.729376;10.7176;0;408;1;0
09.03.2025 14:32:14.829376;10.438;0;408;1;0
09.03.2025 14:32:14.929376;10.1584;0;408;1;0
09.03.2025 14:32:15.029376;9.41286;0;408;1;0
09.03.2025 14:32:15.129376;9.41286;0;408;1;0
09.03.2025 14:32:15.229376;9.04007;0;408;1;0
09.03.2025 14:32:15.329376;10.438;0;408;1;0
09.03.2025 14:32:15.429376;10.5312;0;408;1;0
09.03.2025 14:32:15.529376;10.7176;0;408;1;0
09.03.2025 14:32:15.629376;10.7176;0;408;1;0
09.03.2025 14:32:15.729376;10.1584;0;408;1;0
09.03.2025 14:32:15.829376;9.87884;0;408;1;0
09.03.2025 14:32:15.929376;9.69245;0;408;1;0
09.03.2025 14:32:16.029376;9.13327;0;408;1;0
09.03.2025 14:32:16.129376;9.31966;0;408;1;0
09.03.2025 14:32:16.229376;8.94688;0;408;1;0
09.03.2025 14:32:16.329376;9.50606;0;408;1;0
09.03.2025 14:32:16.429376;10.1584;0;408;1;0
09.03.2025 14:32:16.529376;10.7176;0;408;1;0
09.03.2025 14:32:16.629376;11.0904;0;408;1;0
09.03.2025 14:32:16.729376;10.904;0;408;1;0
09.03.2025 14:32:16.829376;11.4632;0;408;1;0
09.03.2025 14:32:16.929376;11.4632;0;408;1;0
09.03.2025 14:32:17.029376;10.8108;0;408;1;0
09.03.2025 14:32:17.129376;10.8108;0;408;1;0
09.03.2025 14:32:17.229376;11.0904;0;408;1;0
09.03.2025 14:32:17.329376;11.1836;0;408;1;0
09.03.2025 14:32:17.429376;11.1836;0;408;1;0
09.03.2025 14:32:17.529376;10.5312;0;408;1;0
09.03.2025 14:32:17.629376;10.438;0;408;1;0
09.03.2025 14:32:17.729376;9.87884;0;408;1;0
09.03.2025 14:32:17.829376;10.5312;0;408;1;0
09.03.2025 14:32:17.929376;10.2516;0;408;1;0
09.03.2025 14:32:18.029376;10.438;0;408;1;0
09.03.2025 14:32:18.129376;10.5312;0;408;1;0
09.03.2025 14:32:18.229376;10.6244;0;408;1;0
09.03.2025 14:32:18.329376;10.2516;0;408;1;0
09.03.2025 14:32:18.429376;10.0652;0;408;1;0
09.03.2025 14:32:18.529376;10.1584;0;408;1;0
09.03.2025 14:32:18.629376;9.59925;0;408;1;0
09.03.2025 14:32:18.729376;9.59925;0;408;1;0
09.03.2025 14:32:18.829376;9.87884;0;408;1;0
09.03.2025 14:32:18.929376;9.69245;0;408;1;0
09.03.2025 14:32:19.029376;9.04007;0;408;1;0
09.03.2025 14:32:19.129376;9.22647;0;408;1;0
09.03.2025 14:32:19.229376;8.94688;0;408;1;0
09.03.2025 14:32:19.329376;10.2516;0;408;1;0
09.03.2025 14:32:19.429376;10.904;0;408;1;0
09.03.2025 14:32:19.529376;11.0904;0;408;1;0
09.03.2025 14:32:19.629376;10.438;0;408;1;0
09.03.2025 14:32:19.729376;10.3448;0;408;1;0
09.03.2025 14:32:19.829376;10.5312;0;408;1;0
09.03.2025 14:32:19.929376;10.7176;0;408;1;0
09.03.2025 14:32:20.029376;10.5312;0;408;1;0
09.03.2025 14:32:20.129376;10.2516;0;408;1;0
09.03.2025 14:32:20.229376;10.2516;0;408;1;0
09.03.2025 14:32:20.329376;10.3448;0;408;1;0
09.03.2025 14:32:20.429376;10.438;0;408;1;0
09.03.2025 14:32:20.529376;10.0652;0;408;1;0
09.03.2025 14:32:20.629376;9.78565;0;408;1;0
09.03.2025 14:32:20.729376;9.97204;0;408;1;0
09.03.2025 14:32:20.829376;10.0652;0;408;1;0
09.03.2025 14:32:20.929376;9.78565;0;408;1;0
09.03.2025 14:32:21.029376;8.94688;0;408;1;0
09.03.2025 14:32:21.129376;9.87884;0;408;1;0
09.03.2025 14:32:21.229376;10.5312;0;408;1;0
09.03.2025 14:32:21.329376;10.2516;0;408;1;0
09.03.2025 14:32:21.429376;9.50606;0;408;1;0
09.03.2025 14:32:21.529376;9.69245;0;408;1;0
09.03.2025 14:32:21.629376;9.97204;0;408;1;0
09.03.2025 14:32:21.729376;10.7176;0;408;1;0
09.03.2025 14:32:21.829376;10.6244;0;408;1;0
09.03.2025 14:32:21.929376;9.97204;0;408;1;0
09.03.2025 14:32:22.029376;9.97204;0;408;1;0
09.03.2025 14:32:22.129376;10.2516;0;408;1;0
09.03.2025 14:32:22.229376;9.50606;0;408;1;0
09.03.2025 14:32:22.329376;9.87884;0;408;1;0
09.03.2025 14:32:22.429376;9.78565;0;408;1;0
09.03.2025 14:32:22.529376;9.87884;0;408;1;0
09.03.2025 14:32:22.629376;9.78565;0;408;1;0
09.03.2025 14:32:22.729376;9.41286;0;408;1;0
09.03.2025 14:32:22.829376;9.69245;0;408;1;0
09.03.2025 14:32:22.929376;9.31966;0;408;1;0
09.03.2025 14:32:23.029376;9.69245;0;408;1;0
09.03.2025 14:32:23.129376;10.2516;0;408;1;0
09.03.2025 14:32:23.229376;10.8108;0;408;1;0
09.03.2025 14:32:23.329376;10.7176;0;408;1;0
09.03.2025 14:32:23.429376;10.2516;0;408;1;0
09.03.2025 14:32:23.529376;10.2516;0;408;1;0
09.03.2025 14:32:23.629376;9.78565;0;408;1;0
09.03.2025 14:32:23.729376;9.87884;0;408;1;0
09.03.2025 14:32:23.829376;9.97204;0;408;1;0
09.03.2025 14:32:23.929376;9.50606;0;408;1;0
09.03.2025 14:32:24.029376;9.41286;0;408;1;0
09.03.2025 14:32:24.129376;9.41286;0;408;1;0
09.03.2025 14:32:24.229376;9.31966;0;408;1;0
09.03.2025 14:32:24.329376;8.94688;0;408;1;0
09.03.2025 14:32:24.429376;8.4809;0;408;1;0
09.03.2025 14:32:24.529376;8.94688;0;408;1;0
09.03.2025 14:32:24.629376;10.6244;0;408;1;0
09.03.2025 14:32:24.729376;11.4632;0;408;1;0
09.03.2025 14:32:24.829376;11.7428;0;408;1;0
09.03.2025 14:32:24.929376;11.836;0;408;1;0
09.03.2025 14:32:25.029376;11.37;0;408;1;0
